policy,training_seed,environment_seed,scenario,regime,raw_episode_reward,event_recall,missed_event_rate,total_energy_consumption,harvested_energy,final_battery,mean_aoi,p95_aoi,max_aoi,redundant_sampling,network_coverage,network_utility,samples_delivered,samples_requested,sample_rejections,channel_blocks,sleep_actions,sample_actions,sample_action_fraction,ablation,model_path
No neighbor signal,102,1010,volatile,coordinated,83.86866666666664,0.5358851674641149,0.46411483253588515,12.445840000000045,27.87536673639651,0.025418606546103582,6.205729166666667,24.0,40.0,73.0,0.9458912037037037,0.5068890660995924,245,295,0,50,857,295,0.2560763888888889,no_neighbor_signal,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_neighbor_signal/coordinated/qmix_seed102.onnx
No neighbor signal,102,1011,volatile,coordinated,63.40266666666665,0.497737556561086,0.502262443438914,12.345839999999987,27.8041058670549,0.012485235042954086,7.744791666666667,31.450000000000045,52.0,57.0,0.9042245370370371,0.45006651164739403,243,282,0,39,870,282,0.24479166666666666,no_neighbor_signal,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_neighbor_signal/coordinated/qmix_seed102.onnx
No neighbor signal,102,1012,volatile,coordinated,51.877999999999965,0.4701492537313433,0.5298507462686567,12.395840000000037,27.719253047701116,0.23509406115200648,8.473090277777779,38.0,63.0,58.0,0.8958333333333334,0.4211753731343284,244,285,0,41,867,285,0.24739583333333334,no_neighbor_signal,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_neighbor_signal/coordinated/qmix_seed102.onnx
No neighbor signal,102,1013,volatile,coordinated,93.84099999999994,0.5780346820809249,0.4219653179190751,12.045840000000078,27.505443767934835,0.23677103062352717,6.6328125,24.450000000000045,62.0,52.0,0.96875,0.559971098265896,237,281,0,44,871,281,0.2439236111111111,no_neighbor_signal,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_neighbor_signal/coordinated/qmix_seed102.onnx
No neighbor signal,102,1014,volatile,coordinated,56.80099999999998,0.576271186440678,0.423728813559322,9.995839999999879,27.16643055612605,0.20919569849094177,7.954861111111111,32.0,56.0,39.0,0.96875,0.5582627118644068,196,226,0,30,926,226,0.19618055555555555,no_neighbor_signal,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_neighbor_signal/coordinated/qmix_seed102.onnx
No neighbor signal,102,1015,volatile,coordinated,99.38266666666664,0.6075949367088608,0.3924050632911392,12.24584000000008,27.984652380248956,0.11271869298826008,5.909722222222222,21.0,41.0,50.0,0.9745370370370369,0.5921237693389592,241,275,0,34,877,275,0.2387152777777778,no_neighbor_signal,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_neighbor_signal/coordinated/qmix_seed102.onnx
No neighbor signal,102,1016,volatile,coordinated,119.96800000000002,0.5229681978798587,0.4770318021201413,13.69584000000006,27.74034214332949,0.015912217320134796,6.482638888888889,28.0,62.0,67.0,0.9236111111111112,0.48301923831959176,270,337,0,67,815,337,0.2925347222222222,no_neighbor_signal,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_neighbor_signal/coordinated/qmix_seed102.onnx
No neighbor signal,102,1017,volatile,coordinated,85.3586666666667,0.49140893470790376,0.5085910652920962,12.9458400000001,27.7096812165475,0.01124029816361777,9.34982638888889,38.0,59.0,78.0,0.8747106481481481,0.4298406277841415,255,320,0,65,832,320,0.2777777777777778,no_neighbor_signal,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_neighbor_signal/coordinated/qmix_seed102.onnx
No neighbor signal,102,1018,volatile,coordinated,175.6376666666666,0.6294642857142857,0.3705357142857143,13.7958400000001,27.811885286899123,0.238843417597687,5.777777777777778,23.450000000000045,46.0,74.0,0.9797453703703702,0.6167147197420634,272,344,0,72,808,344,0.2986111111111111,no_neighbor_signal,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_neighbor_signal/coordinated/qmix_seed102.onnx
No neighbor signal,102,1019,volatile,coordinated,44.47733333333336,0.4789473684210526,0.5210526315789474,11.595839999999985,28.392817341526957,0.12604512744833515,7.342013888888889,31.450000000000045,59.0,47.0,0.9369212962962963,0.4487359892787524,228,280,0,52,872,280,0.24305555555555555,no_neighbor_signal,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_neighbor_signal/coordinated/qmix_seed102.onnx
No neighbor signal,102,1020,volatile,coordinated,45.529,0.47058823529411764,0.5294117647058824,12.345840000000003,27.540248359265487,0.03533057718422687,7.558159722222222,30.450000000000045,45.0,72.0,0.9322916666666666,0.4387254901960784,243,309,0,66,843,309,0.2682291666666667,no_neighbor_signal,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_neighbor_signal/coordinated/qmix_seed102.onnx
No neighbor signal,102,1021,volatile,coordinated,71.62566666666667,0.5022026431718062,0.4977973568281938,11.845839999999958,27.668333776553673,0.025431495909086665,8.138020833333334,35.450000000000045,55.0,62.0,0.9406828703703702,0.4724134238864415,233,285,0,52,867,285,0.24739583333333334,no_neighbor_signal,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_neighbor_signal/coordinated/qmix_seed102.onnx
No neighbor signal,102,1022,volatile,coordinated,80.72766666666664,0.5169082125603864,0.48309178743961356,12.395840000000021,27.780487312650067,0.09237261605828619,8.332465277777779,37.0,59.0,49.0,0.9233217592592591,0.47727260019681506,244,272,0,28,880,272,0.2361111111111111,no_neighbor_signal,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_neighbor_signal/coordinated/qmix_seed102.onnx
No neighbor signal,102,1023,volatile,coordinated,98.07433333333337,0.5412371134020618,0.4587628865979382,11.645839999999996,28.173412349677125,0.112448433038942,10.0390625,40.0,61.0,38.0,0.9351851851851851,0.5061569301260023,229,254,0,25,898,254,0.2204861111111111,no_neighbor_signal,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_neighbor_signal/coordinated/qmix_seed102.onnx
No neighbor signal,102,1024,volatile,coordinated,93.57199999999999,0.6581196581196581,0.3418803418803419,10.495840000000012,27.734086011533236,0.40077914548210514,7.102430555555555,26.450000000000045,48.0,40.0,0.9835069444444444,0.6472652540360874,206,235,0,29,917,235,0.20399305555555555,no_neighbor_signal,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_neighbor_signal/coordinated/qmix_seed102.onnx
No neighbor signal,102,1025,volatile,coordinated,50.36666666666669,0.4635036496350365,0.5364963503649636,13.045840000000037,27.631273780374894,0.023838764911627962,6.082465277777778,25.0,42.0,68.0,0.9163773148148147,0.4247442298594214,257,311,0,54,841,311,0.2699652777777778,no_neighbor_signal,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_neighbor_signal/coordinated/qmix_seed102.onnx
No neighbor signal,102,1026,volatile,coordinated,50.32366666666666,0.5362318840579711,0.46376811594202894,10.895839999999918,28.031244741185912,0.061118481902574955,6.361111111111111,22.0,43.0,41.0,0.9632523148148149,0.51652660359635,214,243,0,29,909,243,0.2109375,no_neighbor_signal,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_neighbor_signal/coordinated/qmix_seed102.onnx
No neighbor signal,102,1027,volatile,coordinated,84.75099999999996,0.5855263157894737,0.4144736842105263,11.095839999999923,27.875509386714086,0.09694068342154577,7.624131944444445,30.0,45.0,53.0,0.9774305555555556,0.5723113121345029,218,260,0,42,892,260,0.22569444444444445,no_neighbor_signal,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_neighbor_signal/coordinated/qmix_seed102.onnx
No neighbor signal,102,1028,volatile,coordinated,89.20400000000001,0.5894039735099338,0.4105960264900662,11.745839999999998,27.621479294635346,0.10773424176474702,7.065972222222222,28.0,51.0,46.0,0.9835069444444444,0.5796829010301693,231,260,0,29,892,260,0.22569444444444445,no_neighbor_signal,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_neighbor_signal/coordinated/qmix_seed102.onnx
No neighbor signal,102,1029,volatile,coordinated,99.971,0.543778801843318,0.45622119815668205,12.345840000000043,27.800474848912,0.07666541662210524,5.988715277777778,22.0,40.0,63.0,0.9505208333333334,0.5168730798771122,243,299,0,56,853,299,0.2595486111111111,no_neighbor_signal,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_neighbor_signal/coordinated/qmix_seed102.onnx
No neighbor signal,102,1030,volatile,coordinated,93.24499999999995,0.5324675324675324,0.4675324675324676,12.095840000000036,27.873481980284083,0.14296608267507716,7.064236111111111,28.0,56.0,60.0,0.921875,0.49086850649350644,238,292,0,54,860,292,0.2534722222222222,no_neighbor_signal,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_neighbor_signal/coordinated/qmix_seed102.onnx
No neighbor signal,103,1001,volatile,coordinated,92.0046666666667,0.49504950495049505,0.504950495049505,12.995840000000019,27.869978979177933,0.014066576550834018,7.327256944444445,29.450000000000045,44.0,73.0,0.9129050925925927,0.45193321415474885,256,326,0,70,826,326,0.2829861111111111,no_neighbor_signal,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_neighbor_signal/coordinated/qmix_seed103.onnx
No neighbor signal,103,1002,volatile,coordinated,166.00466666666676,0.5805243445692884,0.41947565543071164,13.995840000000124,28.196069389932298,0.05859759123445986,6.824652777777778,27.0,60.0,68.0,0.9597800925925927,0.5571757091829658,276,337,0,61,815,337,0.2925347222222222,no_neighbor_signal,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_neighbor_signal/coordinated/qmix_seed103.onnx
No neighbor signal,103,1003,volatile,coordinated,117.81999999999995,0.625,0.375,11.145839999999982,28.045742792782573,0.1994718545548655,6.7890625,27.0,48.0,43.0,0.984375,0.615234375,219,254,0,35,898,254,0.2204861111111111,no_neighbor_signal,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_neighbor_signal/coordinated/qmix_seed103.onnx
No neighbor signal,103,1004,volatile,coordinated,124.48266666666656,0.5309090909090909,0.4690909090909091,13.295840000000094,27.778055887166204,0.027873969793080797,9.14236111111111,42.0,68.0,72.0,0.9085648148148149,0.4823653198653199,262,315,0,53,837,315,0.2734375,no_neighbor_signal,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_neighbor_signal/coordinated/qmix_seed103.onnx
No neighbor signal,103,1005,volatile,coordinated,104.15999999999995,0.542016806722689,0.45798319327731096,11.395839999999932,27.612860050191575,0.07366723494237172,9.347222222222221,40.0,69.0,61.0,0.9487847222222222,0.5142572654061625,224,276,0,52,876,276,0.23958333333333334,no_neighbor_signal,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_neighbor_signal/coordinated/qmix_seed103.onnx
No neighbor signal,103,1006,volatile,coordinated,49.49166666666672,0.46303501945525294,0.5369649805447471,12.345840000000013,27.73702749384593,0.0806780378863155,5.934027777777778,24.0,42.0,51.0,0.9050925925925924,0.4190895662199164,243,289,0,46,863,289,0.2508680555555556,no_neighbor_signal,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_neighbor_signal/coordinated/qmix_seed103.onnx
No neighbor signal,103,1007,volatile,coordinated,52.193333333333314,0.4769874476987448,0.5230125523012552,12.145839999999986,27.847617605125972,0.009416903443216308,6.704861111111111,25.0,52.0,58.0,0.9082754629629631,0.4332359948860996,239,293,0,54,859,293,0.2543402777777778,no_neighbor_signal,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_neighbor_signal/coordinated/qmix_seed103.onnx
No neighbor signal,103,1008,volatile,coordinated,12.754666666666632,0.4444444444444444,0.5555555555555556,10.245839999999955,27.8133897866608,0.019502515429623737,8.261284722222221,34.0,51.0,46.0,0.9068287037037036,0.40303497942386823,201,225,0,24,927,225,0.1953125,no_neighbor_signal,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_neighbor_signal/coordinated/qmix_seed103.onnx
No neighbor signal,103,1009,volatile,coordinated,96.39866666666664,0.5369458128078818,0.4630541871921182,11.595839999999964,27.585351449882772,0.020824525111649714,5.6953125,20.0,45.0,51.0,0.9719328703703705,0.5218752850757161,228,265,0,37,887,265,0.2300347222222222,no_neighbor_signal,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_neighbor_signal/coordinated/qmix_seed103.onnx
No neighbor signal,103,1010,volatile,coordinated,107.69733333333328,0.5550239234449761,0.4449760765550239,12.395840000000048,27.87536673639651,0.02541860654610358,5.796875,22.0,40.0,64.0,0.9603587962962964,0.533022107035265,244,288,0,44,864,288,0.25,no_neighbor_signal,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_neighbor_signal/coordinated/qmix_seed103.onnx
No neighbor signal,103,1011,volatile,coordinated,77.24266666666671,0.5113122171945701,0.4886877828054299,12.295839999999991,27.8041058670549,0.012485235042954075,7.004340277777778,29.0,48.0,54.0,0.9059606481481483,0.46322874769565947,242,277,0,35,875,277,0.2404513888888889,no_neighbor_signal,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_neighbor_signal/coordinated/qmix_seed103.onnx
No neighbor signal,103,1012,volatile,coordinated,53.537333333333265,0.47388059701492535,0.5261194029850746,12.595840000000035,27.719253047701116,0.18401019330052515,7.453125,34.0,62.0,69.0,0.9074074074074073,0.4300027639579878,248,293,0,45,859,293,0.2543402777777778,no_neighbor_signal,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_neighbor_signal/coordinated/qmix_seed103.onnx
No neighbor signal,103,1013,volatile,coordinated,112.3516666666666,0.6011560693641619,0.3988439306358381,11.745840000000086,27.505443767934835,0.26177103062352713,6.598958333333333,24.450000000000045,62.0,53.0,0.9814814814814815,0.5900235495611219,231,268,0,37,884,268,0.2326388888888889,no_neighbor_signal,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_neighbor_signal/coordinated/qmix_seed103.onnx
No neighbor signal,103,1014,volatile,coordinated,66.45899999999999,0.5932203389830508,0.4067796610169492,9.3458399999999,27.16643055612605,0.25999295137630296,8.40017361111111,30.450000000000045,57.0,36.0,0.9678819444444444,0.5741672551789077,183,207,0,24,945,207,0.1796875,no_neighbor_signal,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_neighbor_signal/coordinated/qmix_seed103.onnx
No neighbor signal,103,1015,volatile,coordinated,103.98933333333332,0.6139240506329114,0.38607594936708856,12.095840000000084,27.984652380248956,0.15021869298826007,5.515625,20.0,37.0,51.0,0.976851851851852,0.5997128457571497,238,270,0,32,882,270,0.234375,no_neighbor_signal,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_neighbor_signal/coordinated/qmix_seed103.onnx
No neighbor signal,103,1016,volatile,coordinated,153.40333333333322,0.5547703180212014,0.44522968197879864,13.595840000000065,27.74034214332949,0.027659890870928877,5.586805555555555,23.0,42.0,69.0,0.9291087962962963,0.5154419823975919,268,333,0,65,819,333,0.2890625,no_neighbor_signal,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_neighbor_signal/coordinated/qmix_seed103.onnx
No neighbor signal,103,1017,volatile,coordinated,86.10166666666673,0.4879725085910653,0.5120274914089347,12.695840000000064,27.7096812165475,0.011240298163617777,8.909722222222221,35.0,52.0,75.0,0.8799189814814815,0.4293762727504136,250,312,0,62,840,312,0.2708333333333333,no_neighbor_signal,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_neighbor_signal/coordinated/qmix_seed103.onnx
No neighbor signal,103,1018,volatile,coordinated,185.9070000000001,0.6383928571428571,0.3616071428571429,13.595840000000113,27.811885286899123,0.29480257624347345,5.315972222222222,20.0,39.0,71.0,0.9809027777777778,0.6262013268849206,268,335,0,67,817,335,0.2907986111111111,no_neighbor_signal,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_neighbor_signal/coordinated/qmix_seed103.onnx
No neighbor signal,103,1019,volatile,coordinated,55.96033333333334,0.49473684210526314,0.5052631578947369,11.645839999999993,28.392817341526957,0.1363141901889755,6.090277777777778,21.0,52.0,53.0,0.9438657407407407,0.46696515594541904,229,274,0,45,878,274,0.2378472222222222,no_neighbor_signal,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_neighbor_signal/coordinated/qmix_seed103.onnx
No neighbor signal,103,1020,volatile,coordinated,80.11299999999997,0.5019607843137255,0.4980392156862745,12.345840000000008,27.540248359265487,0.04783057718422683,8.11892361111111,32.450000000000045,50.0,64.0,0.9366319444444444,0.47015250544662307,243,289,0,46,863,289,0.2508680555555556,no_neighbor_signal,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_neighbor_signal/coordinated/qmix_seed103.onnx
No neighbor signal,103,1021,volatile,coordinated,105.85066666666664,0.5374449339207048,0.4625550660792952,11.695839999999958,27.668333776553673,0.048092812965314855,7.633680555555555,31.450000000000045,58.0,58.0,0.9537037037037036,0.5125632240169684,230,286,0,56,866,286,0.2482638888888889,no_neighbor_signal,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_neighbor_signal/coordinated/qmix_seed103.onnx
No neighbor signal,103,1022,volatile,coordinated,124.307,0.5700483091787439,0.42995169082125606,12.095840000000027,27.780487312650067,0.12920052660159265,8.166666666666666,34.0,65.0,52.0,0.9435763888888888,0.537884125067096,238,267,0,29,885,267,0.23177083333333334,no_neighbor_signal,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_neighbor_signal/coordinated/qmix_seed103.onnx
No neighbor signal,103,1023,volatile,coordinated,123.31433333333331,0.5773195876288659,0.4226804123711341,11.445839999999981,28.173412349677125,0.09994843303894198,8.178819444444445,33.450000000000045,54.0,46.0,0.9438657407407407,0.5449121802214585,225,252,0,27,900,252,0.21875,no_neighbor_signal,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_neighbor_signal/coordinated/qmix_seed103.onnx
No neighbor signal,103,1024,volatile,coordinated,109.70799999999991,0.6837606837606838,0.3162393162393162,9.745839999999994,27.734086011533236,0.48792623566021387,6.897569444444445,24.0,42.0,35.0,0.9869791666666666,0.6748575498575499,191,216,0,25,936,216,0.1875,no_neighbor_signal,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_neighbor_signal/coordinated/qmix_seed103.onnx
No neighbor signal,103,1025,volatile,coordinated,66.50100000000005,0.4781021897810219,0.5218978102189781,12.995840000000042,27.631273780374894,0.01695406776849799,5.115451388888889,17.450000000000045,37.0,71.0,0.9244791666666666,0.44199551399026765,256,309,0,53,843,309,0.2682291666666667,no_neighbor_signal,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_neighbor_signal/coordinated/qmix_seed103.onnx
No neighbor signal,103,1026,volatile,coordinated,77.15933333333338,0.5797101449275363,0.42028985507246375,10.495839999999896,28.031244741185912,0.07361848190257494,7.814236111111111,30.0,67.0,35.0,0.9759837962962964,0.565787707997853,206,236,0,30,916,236,0.2048611111111111,no_neighbor_signal,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_neighbor_signal/coordinated/qmix_seed103.onnx
No neighbor signal,103,1027,volatile,coordinated,97.46533333333326,0.6052631578947368,0.39473684210526316,11.095839999999923,27.875509386714086,0.12194068342154571,6.677951388888889,24.450000000000045,40.0,53.0,0.9837962962962964,0.5954556530214425,218,267,0,49,885,267,0.23177083333333334,no_neighbor_signal,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_neighbor_signal/coordinated/qmix_seed103.onnx
No neighbor signal,103,1028,volatile,coordinated,93.4283333333333,0.5960264900662252,0.4039735099337748,11.295840000000005,27.621479294635346,0.17023424176474705,6.243055555555555,24.0,45.0,48.0,0.9855324074074076,0.5874034216335542,222,258,0,36,894,258,0.22395833333333334,no_neighbor_signal,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_neighbor_signal/coordinated/qmix_seed103.onnx
No neighbor signal,103,1029,volatile,coordinated,152.1316666666667,0.5944700460829493,0.4055299539170507,12.245840000000037,27.800474848912,0.08916541662210528,5.316840277777778,19.0,33.0,56.0,0.980613425925926,0.582945308499744,241,292,0,51,860,292,0.2534722222222222,no_neighbor_signal,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_neighbor_signal/coordinated/qmix_seed103.onnx
No neighbor signal,103,1030,volatile,coordinated,116.27199999999995,0.5541125541125541,0.4458874458874459,12.395840000000039,27.873481980284083,0.04296608267507715,6.631944444444445,26.0,68.0,58.0,0.9375,0.5194805194805194,244,298,0,54,854,298,0.2586805555555556,no_neighbor_signal,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_neighbor_signal/coordinated/qmix_seed103.onnx
No redundancy penalty,101,1001,volatile,coordinated,-96.60333333333321,0.3927392739273927,0.6072607260726073,19.34584000000019,27.869978979177933,0.019955339230378462,9.0859375,41.0,55.0,154.0,0.8981481481481483,0.3527380515829361,383,660,0,277,492,660,0.5729166666666666,no_redundancy,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_redundancy/coordinated/qmix_seed101.onnx
No redundancy penalty,101,1002,volatile,coordinated,-87.06700000000025,0.40823970037453183,0.5917602996254682,19.095840000000184,28.196069389932298,0.022881091444984753,9.649305555555555,43.450000000000045,57.0,165.0,0.9340277777777778,0.3813072201414898,378,667,0,289,485,667,0.5789930555555556,no_redundancy,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_redundancy/coordinated/qmix_seed101.onnx
No redundancy penalty,101,1003,volatile,coordinated,-155.51700000000042,0.35,0.65,19.245840000000193,28.045742792782573,0.01562146508011774,9.044270833333334,42.0,56.0,163.0,0.9270833333333334,0.32447916666666665,381,658,0,277,494,658,0.5711805555555556,no_redundancy,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_redundancy/coordinated/qmix_seed101.onnx
No redundancy penalty,101,1004,volatile,coordinated,-177.36133333333333,0.31636363636363635,0.6836363636363636,19.14584000000019,27.778055887166204,0.01039141981680422,9.889756944444445,44.0,59.0,152.0,0.8339120370370371,0.26381944444444444,379,644,0,265,508,644,0.5590277777777778,no_redundancy,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_redundancy/coordinated/qmix_seed101.onnx
No redundancy penalty,101,1005,volatile,coordinated,-157.6193333333333,0.3445378151260504,0.6554621848739496,19.045840000000183,27.612860050191575,0.018032791175305846,9.387152777777779,42.0,58.0,146.0,0.8842592592592593,0.30466075319016495,377,637,0,260,515,637,0.5529513888888888,no_redundancy,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_redundancy/coordinated/qmix_seed101.onnx
No redundancy penalty,101,1006,volatile,coordinated,-230.10899999999924,0.28793774319066145,0.7120622568093385,19.4958400000002,27.73702749384593,0.011446316565126062,8.456597222222221,40.0,53.0,177.0,0.8515625,0.24519698443579765,386,698,0,312,454,698,0.6059027777777778,no_redundancy,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_redundancy/coordinated/qmix_seed101.onnx
No redundancy penalty,101,1007,volatile,coordinated,-254.3339999999992,0.2510460251046025,0.7489539748953975,19.645840000000206,27.847617605125972,0.010532448371568333,8.660590277777779,41.0,55.0,162.0,0.8237847222222222,0.20680788005578798,389,683,0,294,469,683,0.5928819444444444,no_redundancy,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_redundancy/coordinated/qmix_seed101.onnx
No redundancy penalty,101,1008,volatile,coordinated,-225.6189999999993,0.24338624338624337,0.7566137566137566,19.045840000000183,27.8133897866608,0.01767853237260385,9.723958333333334,43.0,61.0,153.0,0.875,0.21296296296296297,377,637,0,260,515,637,0.5529513888888888,no_redundancy,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_redundancy/coordinated/qmix_seed101.onnx
No redundancy penalty,101,1009,volatile,coordinated,-207.9530000000004,0.29064039408866993,0.7093596059113301,19.245840000000186,27.585351449882772,0.02013128502397235,9.23611111111111,42.0,57.0,164.0,0.8741319444444444,0.25405805281882865,381,673,0,292,479,673,0.5842013888888888,no_redundancy,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_redundancy/coordinated/qmix_seed101.onnx
No redundancy penalty,101,1010,volatile,coordinated,-168.5920000000004,0.3157894736842105,0.6842105263157895,18.595840000000177,27.87536673639651,0.03432106310317022,10.66232638888889,46.0,58.0,150.0,0.890625,0.28125,368,616,0,248,536,616,0.5347222222222222,no_redundancy,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_redundancy/coordinated/qmix_seed101.onnx
No redundancy penalty,101,1011,volatile,coordinated,-227.80799999999942,0.2669683257918552,0.7330316742081449,19.145840000000184,27.8041058670549,0.011441303413969438,9.33767361111111,42.0,58.0,159.0,0.8263888888888888,0.2206196581196581,379,658,0,279,494,658,0.5711805555555556,no_redundancy,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_redundancy/coordinated/qmix_seed101.onnx
No redundancy penalty,101,1012,volatile,coordinated,-207.69499999999923,0.31343283582089554,0.6865671641791045,18.845840000000166,27.719253047701116,0.024735979963439358,9.630208333333334,43.450000000000045,60.0,172.0,0.8472222222222222,0.26554726368159204,373,689,0,316,463,689,0.5980902777777778,no_redundancy,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_redundancy/coordinated/qmix_seed101.onnx
No redundancy penalty,101,1013,volatile,coordinated,-184.10600000000036,0.28901734104046245,0.7109826589595376,19.3458400000002,27.505443767934835,0.003408096126786651,9.1328125,42.0,56.0,151.0,0.9149305555555556,0.2644307964033398,383,633,0,250,519,633,0.5494791666666666,no_redundancy,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_redundancy/coordinated/qmix_seed101.onnx
No redundancy penalty,101,1014,volatile,coordinated,-163.64900000000017,0.3220338983050847,0.6779661016949152,18.89584000000017,27.16643055612605,0.022015450219129436,9.911458333333334,44.0,59.0,162.0,0.9340277777777778,0.30078860640301314,374,645,0,271,507,645,0.5598958333333334,no_redundancy,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_redundancy/coordinated/qmix_seed101.onnx
No redundancy penalty,101,1015,volatile,coordinated,-134.1153333333335,0.36075949367088606,0.639240506329114,18.695840000000175,27.984652380248956,0.02787410268948346,10.192708333333334,45.0,57.0,146.0,0.945023148148148,0.3409260724331926,370,633,0,263,519,633,0.5494791666666666,no_redundancy,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_redundancy/coordinated/qmix_seed101.onnx
No redundancy penalty,101,1016,volatile,coordinated,-174.78000000000057,0.33568904593639576,0.6643109540636043,19.645840000000206,27.74034214332949,0.01697202901415041,8.499131944444445,40.0,58.0,177.0,0.8697916666666666,0.29197953474676086,389,702,0,313,450,702,0.609375,no_redundancy,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_redundancy/coordinated/qmix_seed101.onnx
No redundancy penalty,101,1017,volatile,coordinated,-147.9480000000003,0.3402061855670103,0.6597938144329897,18.995840000000175,27.7096812165475,0.015335632765322382,9.596354166666666,43.0,58.0,155.0,0.8498263888888888,0.2891161941580756,376,654,0,278,498,654,0.5677083333333334,no_redundancy,/Users/rajiv/Desktop/FinalYearProject-MARL/results/ablation_models/no_redundancy/coordinated/qmix_seed101.onnx
