ablation,display_name,n_training_seeds,n_environment_seeds,event_recall_mean,event_recall_std,event_recall_ci95_low,event_recall_ci95_high,missed_event_rate_mean,missed_event_rate_std,missed_event_rate_ci95_low,missed_event_rate_ci95_high,total_energy_consumption_mean,total_energy_consumption_std,total_energy_consumption_ci95_low,total_energy_consumption_ci95_high,harvested_energy_mean,harvested_energy_std,harvested_energy_ci95_low,harvested_energy_ci95_high,final_battery_mean,final_battery_std,final_battery_ci95_low,final_battery_ci95_high,mean_aoi_mean,mean_aoi_std,mean_aoi_ci95_low,mean_aoi_ci95_high,p95_aoi_mean,p95_aoi_std,p95_aoi_ci95_low,p95_aoi_ci95_high,max_aoi_mean,max_aoi_std,max_aoi_ci95_low,max_aoi_ci95_high,redundant_sampling_mean,redundant_sampling_std,redundant_sampling_ci95_low,redundant_sampling_ci95_high,network_coverage_mean,network_coverage_std,network_coverage_ci95_low,network_coverage_ci95_high,network_utility_mean,network_utility_std,network_utility_ci95_low,network_utility_ci95_high,raw_episode_reward_mean,raw_episode_reward_std,raw_episode_reward_ci95_low,raw_episode_reward_ci95_high,sample_action_fraction_mean,sample_action_fraction_std,sample_action_fraction_ci95_low,sample_action_fraction_ci95_high
full,Full QMIX,3,30,0.46676925441907413,0.05656644857170041,0.44564699538778973,0.4878915134503585,0.5332307455809259,0.05656644857170042,0.5121084865496415,0.5543530046122103,13.915840000000063,0.7263170096228413,13.644628771375102,14.187051228625025,27.797536787343912,0.23205416788770572,27.71088633699435,27.884187237693475,0.03447464974595124,0.025595556038498255,0.024917112047440147,0.044032187444462335,9.07529899691358,0.6917998326159773,8.816976694006547,9.333621299820612,37.73555555555556,3.0798340918311866,36.585526605468985,38.88558450564213,59.42222222222222,3.954660021747982,57.945527901309596,60.89891654313484,58.61111111111111,10.06533573196594,54.852652980264445,62.36956924195777,0.9202739197530864,0.031479644040339705,0.908519227485463,0.9320286120207097,0.43143282981221437,0.06435971742095926,0.407400516367211,0.45546514325721776,24.382244444444435,41.02304070637956,9.063989296204964,39.700499592683904,0.2830825617283951,0.022109277832717954,0.27482682170636835,0.2913383017504218
no_agent_id,No agent ID,3,30,0.5344893244833775,0.054856781864232075,0.5140054654924728,0.5549731834742822,0.4655106755166225,0.05485678186423208,0.4450268165257178,0.4859945345075272,12.632506666666702,0.9052888449110426,12.294466256438266,12.970547076895137,27.797536787343912,0.23205416788770572,27.71088633699435,27.884187237693475,0.07548808431097458,0.07622496447284285,0.0470252148026469,0.10395095381930225,6.860233410493825,0.8733728113327829,6.534110643064489,7.186356177923161,27.98277777777779,4.7633669217973384,26.204107337548123,29.76144821800746,51.75555555555555,8.061988447442245,48.74515959480771,54.765951516303396,56.199999999999996,9.811089198675537,52.53647908493344,59.86352091506655,0.9412294238683129,0.02946358097384969,0.9302275419218082,0.9522313058148175,0.504373383154801,0.06506320911974227,0.48007838159231364,0.5286683847172883,86.50669629629627,39.2704918719025,71.84285363781879,101.17053895477375,0.25570023148148147,0.025107884986492912,0.24632479314650846,0.2650756698164545
no_aoi,No AoI term,3,30,0.47052218834099613,0.055316229065709564,0.4498667689455434,0.49117760773644886,0.5294778116590038,0.05531622906570957,0.508822392263551,0.5501332310544566,13.744173333333396,0.7240444885889072,13.473810678008418,14.014535988658375,27.797536787343912,0.23205416788770572,27.71088633699435,27.884187237693475,0.03640809266594061,0.03033098556996978,0.025082316520192514,0.04773386881168871,8.916493055555556,0.6981483628528531,8.65580017249868,9.177185938612432,37.14555555555557,3.1815708948373467,35.95753745889234,38.333573652218796,58.96666666666667,3.9327196092404315,57.49816503042737,60.435168302905964,58.46666666666667,9.463217762550746,54.93304308065196,62.000290252681374,0.9218653549382717,0.0311195496720202,0.9102451241175908,0.9334855857589526,0.43556332333604464,0.0631330378704538,0.41198905956303566,0.4591375871090536,28.320044444444434,40.432694828847225,13.222228069685382,43.41786081920348,0.2796296296296296,0.022400677255094793,0.2712650792750396,0.2879941799842196
no_coordination_constraint,No coordination constraint,3,30,0.32017660812523446,0.05124204399085744,0.30104251443901975,0.3393107018114492,0.6798233918747657,0.05124204399085742,0.660689298188551,0.6989574855609804,19.312506666666856,0.2338663861910122,19.225179522881692,19.39983381045202,27.797536787343912,0.23205416788770572,27.71088633699435,27.884187237693475,0.020501585263709918,0.004555847134816805,0.018800403985437517,0.02220276654198232,9.014293981481481,0.4112695047257272,8.860723424555431,9.167864538407532,41.90944444444445,1.201425425219023,41.46082481781046,42.358064071078445,57.29999999999999,2.5315632049262358,56.35469876368953,58.24530123631045,179.6222222222222,3.423754446262378,178.343771301235,180.90067314320942,0.8878440072016462,0.03647511799506835,0.8742239743033119,0.9014640400999806,0.28532957717040597,0.05383588622228081,0.26522692687719546,0.3054322274636165,-190.4972703703705,42.003527136066594,-206.18164516846315,-174.81289557227785,0.6214023919753086,0.008928350250189517,0.6180684912007621,0.624736292749855
no_energy,No energy term,3,30,0.42863654330176726,0.05793892047845137,0.40700179483797394,0.4502712917655606,0.5713634566982327,0.05793892047845136,0.5497287082344394,0.5929982051620261,14.839173333333418,0.5893304207552891,14.61911373764516,15.059232929021677,27.797536787343912,0.23205416788770572,27.71088633699435,27.884187237693475,0.024162720035936527,0.012657833348410927,0.019436207385578556,0.028889232686294498,10.028713348765432,0.5601017485175193,9.819567918660049,10.237858778870816,41.735555555555564,2.408293991379463,40.83628380005681,42.634827311054316,61.76666666666665,2.7808182593565656,60.72829206341393,62.80504126991937,66.4,9.972529317889649,62.67619635369994,70.12380364630008,0.9099119084362142,0.03345290037928699,0.8974203901422311,0.9224034267301973,0.3919001844091802,0.06492017919997331,0.3676585910964746,0.41614177772188576,-14.806092592592597,41.60563650367806,-30.34189258679281,0.7297074016076142,0.3101369598765432,0.019957986013504653,0.30268452542176827,0.31758939433131816
no_neighbor_signal,No neighbor signal,3,30,0.5134542178953984,0.05783805623631994,0.4918571327585964,0.5350513030322003,0.4865457821046017,0.05783805623631994,0.4649486969677997,0.5081428672414037,12.546395555555584,0.9635451317635136,12.186601890311696,12.906189220799472,27.797536787343912,0.23205416788770572,27.71088633699435,27.884187237693475,0.0737935504503921,0.07406921198616284,0.04613565214992227,0.10145144875086193,7.784288194444445,0.9821558641012041,7.4175451675361,8.151031221352788,31.682777777777794,4.521725934622934,29.994337565051335,33.371217990504256,54.8,5.973504718395195,52.56945668019777,57.03054331980223,60.25555555555555,11.626262822962842,55.914237669898675,64.59687344121242,0.9358828446502058,0.03200785450055673,0.9239309153552375,0.947834773945174,0.4824773865439431,0.06886176406878025,0.45676398125267215,0.5081907918352141,64.85040370370369,37.60061974624076,50.810101544549596,78.89070586285779,0.25830439814814815,0.028338470175467825,0.24772263947829207,0.2688861568180042
no_redundancy,No redundancy penalty,3,30,0.3724265550470538,0.0550097436046315,0.35188557920359476,0.39296753089051284,0.6275734449529461,0.05500974360463149,0.607032469109487,0.6481144207964051,17.471951111111256,0.33343915944647035,17.34744288273848,17.59645933948403,27.797536787343912,0.23205416788770572,27.71088633699435,27.884187237693475,0.01921421220956348,0.004439811942529473,0.01755635918417107,0.020872065234955887,10.211689814814813,0.5601945422462191,10.002509734961679,10.420869894667947,44.037777777777784,1.7664982208426077,43.37815650154289,44.69739905401268,61.333333333333336,1.7918504316344765,60.664245386008375,62.0024212806583,107.02222222222221,9.167631436516794,103.59897238429036,110.44547206015406,0.8973733281893004,0.034599710434136975,0.8844535839831403,0.9102930723954604,0.33586743264886854,0.05987001693639527,0.31351160091700714,0.35822326438072993,-93.75361481481488,41.698868763122036,-109.3242283068353,-78.18300132279447,0.434471450617284,0.01832571530972417,0.4276285160601511,0.44131438517441685
