policy,training_seed,environment_seed,scenario,regime,raw_episode_reward,event_recall,missed_event_rate,total_energy_consumption,harvested_energy,final_battery,mean_aoi,p95_aoi,max_aoi,redundant_sampling,network_coverage,network_utility,samples_delivered,samples_requested,sample_rejections,channel_blocks,sleep_actions,sample_actions,sample_action_fraction
Published QMIX,103.0,2019,volatile,coordinated,64.60600000000008,0.4763636363636364,0.5236363636363637,14.245840000000136,27.551457754924428,0.003887604199812547,7.610243055555555,33.0,54.0,66.0,0.9088541666666666,0.43294507575757574,281,345,0,64,807,345,0.2994791666666667
Published QMIX,103.0,2020,volatile,coordinated,94.25866666666667,0.4739583333333333,0.5260416666666667,15.795840000000103,27.36269375896255,0.021022934133416653,7.916666666666667,39.0,57.0,85.0,0.8608217592592592,0.4079936463155864,312,392,0,80,760,392,0.3402777777777778
Published QMIX,103.0,2021,volatile,coordinated,98.46266666666664,0.4961832061068702,0.5038167938931297,13.495840000000078,27.56603775881028,0.025809373782754386,6.268229166666667,26.0,47.0,60.0,0.9155092592592593,0.4542603194797851,266,311,0,45,841,311,0.2699652777777778
Published QMIX,103.0,2022,volatile,coordinated,113.25733333333324,0.5064935064935064,0.49350649350649356,14.295840000000075,27.904592827016245,0.03408159907031899,9.097222222222221,41.0,70.0,74.0,0.9247685185185186,0.4683892496392496,282,349,0,67,803,349,0.3029513888888889
Published QMIX,103.0,2023,volatile,coordinated,75.62066666666664,0.5373134328358209,0.4626865671641791,13.295840000000005,27.61509607983241,0.017514709846044,7.536458333333333,29.0,42.0,63.0,0.964988425925926,0.5185012437810946,262,317,0,55,835,317,0.2751736111111111
Published QMIX,103.0,2024,volatile,coordinated,161.61866666666663,0.6255924170616114,0.3744075829383886,13.445840000000118,28.015527087936654,0.13834773482563112,7.919270833333333,33.0,62.0,67.0,0.9710648148148149,0.6074907846234862,265,311,0,46,841,311,0.2699652777777778
Published QMIX,103.0,2025,volatile,coordinated,103.23233333333334,0.5176056338028169,0.4823943661971831,14.645840000000089,27.669576750162246,0.07693789153297037,6.918402777777778,34.0,57.0,77.0,0.9117476851851851,0.4719257384585289,289,345,0,56,807,345,0.2994791666666667
Published QMIX,103.0,2026,volatile,coordinated,28.600000000000012,0.4391025641025641,0.5608974358974359,13.245840000000095,27.640208593707953,0.02008155462053257,6.8671875,27.0,45.0,70.0,0.9010416666666666,0.3956497061965812,261,326,0,65,826,326,0.2829861111111111
Published QMIX,103.0,2027,volatile,coordinated,61.97266666666664,0.5310734463276836,0.4689265536723164,13.145840000000073,27.79103091221663,0.022860192496590034,6.520833333333333,28.0,45.0,60.0,0.9615162037037036,0.5106357240008369,259,310,0,51,842,310,0.2690972222222222
Published QMIX,103.0,2028,volatile,coordinated,-5.9013333333333104,0.4198895027624309,0.580110497237569,12.045840000000016,27.91245521842166,0.1211389271236217,8.11545138888889,31.0,53.0,45.0,0.9241898148148147,0.38805760180069565,237,278,0,41,874,278,0.24131944444444445
Published QMIX,103.0,2029,volatile,coordinated,-15.134999999999984,0.4032258064516129,0.5967741935483871,13.04584000000008,27.551238467374578,0.037214045480463295,9.200520833333334,34.450000000000045,69.0,37.0,0.9114583333333334,0.3675235215053763,257,283,0,26,869,283,0.2456597222222222
Published QMIX,103.0,2030,volatile,coordinated,86.3366666666666,0.5016949152542373,0.49830508474576274,13.595840000000118,27.893781227201316,0.01940448124695674,7.836805555555555,33.0,52.0,85.0,0.9146412037037036,0.45887084118016314,268,352,0,84,800,352,0.3055555555555556
Upgraded QMIX,101.0,2001,volatile,coordinated,90.20833333333331,0.6,0.4,11.495839999999975,27.789725214018684,0.020927210851487583,5.165798611111111,19.450000000000045,34.0,44.0,0.9707754629629631,0.5824652777777779,226,255,0,29,897,255,0.22135416666666666
Upgraded QMIX,101.0,2002,volatile,coordinated,134.84400000000002,0.6337209302325582,0.36627906976744184,12.695840000000098,27.67998710577186,0.16104121645270794,4.754340277777778,18.0,38.0,56.0,0.9774305555555556,0.6194182009043928,250,287,0,37,865,287,0.24913194444444445
Upgraded QMIX,101.0,2003,volatile,coordinated,63.80099999999999,0.6372549019607843,0.36274509803921573,10.245839999999996,27.90966007891191,0.28573545715141313,4.961805555555555,15.0,44.0,45.0,0.9878472222222222,0.6295104847494553,201,230,0,29,922,230,0.1996527777777778
Upgraded QMIX,101.0,2004,volatile,coordinated,76.49466666666666,0.5414364640883977,0.45856353591160226,11.195840000000057,27.609434271665254,0.3540836513340389,6.599826388888889,26.0,42.0,49.0,0.9432870370370371,0.5107299979537548,220,256,0,36,896,256,0.2222222222222222
Upgraded QMIX,101.0,2005,volatile,coordinated,165.90433333333343,0.6199095022624435,0.38009049773755654,13.745840000000078,27.493943092734902,0.07294120396033743,4.616319444444445,16.450000000000045,55.0,62.0,0.9673032407407409,0.5996404705044412,271,314,0,43,838,314,0.2725694444444444
Upgraded QMIX,101.0,2006,volatile,coordinated,120.87333333333339,0.6346153846153846,0.3653846153846154,12.145840000000026,27.58783026978388,0.1126456731370722,4.576388888888889,16.0,41.0,47.0,0.9890046296296295,0.6276375534188033,239,277,0,38,875,277,0.2404513888888889
Upgraded QMIX,101.0,2007,volatile,coordinated,120.23066666666665,0.5687203791469194,0.4312796208530806,12.795840000000057,27.419245829643835,0.11650019150853551,5.422743055555555,23.0,55.0,61.0,0.9528356481481483,0.5418970510795156,252,290,0,38,862,290,0.2517361111111111
Upgraded QMIX,101.0,2008,volatile,coordinated,115.48866666666666,0.5462184873949579,0.45378151260504207,13.095840000000056,28.01746824300685,0.0618520666089886,4.330729166666667,15.0,33.0,71.0,0.937210648148148,0.5119217826019296,258,300,0,42,852,300,0.2604166666666667
Upgraded QMIX,101.0,2009,volatile,coordinated,161.03466666666665,0.5856573705179283,0.4143426294820717,14.145840000000048,27.717380271135582,0.004760748736854871,5.086805555555555,23.0,46.0,71.0,0.9406828703703702,0.5509178563523682,279,326,0,47,826,326,0.2829861111111111
Upgraded QMIX,101.0,2010,volatile,coordinated,94.32700000000011,0.49691358024691357,0.5030864197530864,14.495840000000062,27.926349226582474,0.022180784407814843,7.317708333333333,34.0,51.0,84.0,0.8428819444444445,0.41883948473936905,286,336,0,50,816,336,0.2916666666666667
