policy,training_seed,environment_seed,scenario,regime,raw_episode_reward,event_recall,missed_event_rate,total_energy_consumption,harvested_energy,final_battery,mean_aoi,p95_aoi,max_aoi,redundant_sampling,network_coverage,network_utility,samples_delivered,samples_requested,sample_rejections,channel_blocks,sleep_actions,sample_actions,sample_action_fraction
Extended QMIX Replica Mean,101.0,248,volatile,coordinated,107.96933333333338,0.5265306122448979,0.47346938775510206,11.195839999999963,27.704741702660314,0.038140645361162795,7.217013888888889,32.450000000000045,64.0,52.0,0.9230324074074073,0.48600481859410427,220,257,0,37,895,257,0.2230902777777778
Extended QMIX Replica Mean,101.0,249,volatile,coordinated,120.5673333333333,0.5757575757575758,0.4242424242424242,10.995839999999983,27.792381415234857,0.19769803344208955,6.638020833333333,25.0,57.0,40.0,0.949074074074074,0.5464365881032548,216,252,0,36,900,252,0.21875
Extended QMIX Replica Mean,101.0,250,volatile,coordinated,180.77100000000019,0.6007751937984496,0.39922480620155043,12.045839999999998,27.56387608684312,0.026929135085486465,5.293402777777778,19.0,48.0,68.0,0.953125,0.5726138565891472,237,292,0,55,860,292,0.2534722222222222
Extended QMIX Replica Mean,102.0,231,volatile,coordinated,167.46566666666666,0.5991561181434599,0.4008438818565401,12.495840000000015,27.779923884375876,0.05265083295377541,4.625,17.0,34.0,58.0,0.9710648148148149,0.5818194249101423,246,294,0,48,858,294,0.2552083333333333
Extended QMIX Replica Mean,102.0,232,volatile,coordinated,118.60466666666659,0.6204819277108434,0.37951807228915657,11.595840000000026,27.84103183357636,0.26828157469994307,4.589409722222222,16.0,35.0,50.0,0.9780092592592591,0.6068370705042391,228,263,0,35,889,263,0.2282986111111111
Extended QMIX Replica Mean,102.0,233,volatile,coordinated,127.25133333333329,0.5560165975103735,0.44398340248962653,12.145840000000021,27.76600138356371,0.060675358818955555,4.963541666666667,19.0,33.0,58.0,0.9369212962962964,0.5209437913016752,239,284,0,45,868,284,0.2465277777777778
Extended QMIX Replica Mean,102.0,234,volatile,coordinated,163.20933333333343,0.6108597285067874,0.3891402714932126,11.495840000000001,27.57621091275903,0.031912992581159504,5.079861111111111,17.0,36.0,59.0,0.9620949074074073,0.5877050339366516,226,276,0,50,876,276,0.23958333333333334
Extended QMIX Replica Mean,102.0,235,volatile,coordinated,259.648,0.6825396825396826,0.31746031746031744,13.195840000000079,27.80539837833428,0.04349049680545115,4.158854166666667,15.0,26.0,70.0,0.9809027777777778,0.6695050705467372,260,311,0,51,841,311,0.2699652777777778
Extended QMIX Replica Mean,102.0,236,volatile,coordinated,141.92299999999997,0.6824324324324325,0.31756756756756754,10.345839999999923,27.92825839125288,0.25773975021540396,4.936631944444445,16.0,28.0,48.0,0.9965277777777778,0.6800628753753754,203,239,0,36,913,239,0.2074652777777778
Extended QMIX Replica Mean,102.0,237,volatile,coordinated,216.53366666666662,0.637065637065637,0.362934362934363,13.195840000000011,27.56955416926412,0.02106881712232707,4.534722222222222,17.0,30.0,73.0,0.964988425925926,0.6147609663234663,260,327,0,67,825,327,0.2838541666666667
Extended QMIX Replica Mean,102.0,238,volatile,coordinated,141.07899999999995,0.6105263157894737,0.3894736842105263,11.445839999999976,27.36188790909703,0.05052719623584355,4.910590277777778,17.0,40.0,51.0,0.9618055555555556,0.5872076023391813,225,258,0,33,894,258,0.22395833333333334
Extended QMIX Replica Mean,102.0,239,volatile,coordinated,191.1303333333334,0.6228070175438597,0.3771929824561403,12.795840000000078,27.57947780691666,0.036081267878326106,4.391493055555555,15.450000000000045,35.0,51.0,0.9673032407407407,0.6024432464262508,252,289,0,37,863,289,0.2508680555555556
Extended QMIX Replica Mean,102.0,240,volatile,coordinated,147.9026666666667,0.5309446254071661,0.46905537459283386,12.695840000000072,27.860860678569093,0.29460533369014036,4.96875,18.450000000000045,33.0,63.0,0.8833912037037037,0.46903181173844855,250,293,0,43,859,293,0.2543402777777778
Extended QMIX Replica Mean,102.0,241,volatile,coordinated,84.23066666666664,0.6379310344827587,0.3620689655172413,10.345839999999894,27.61682441327482,0.19985353547584733,4.981770833333333,16.0,27.0,41.0,0.991898148148148,0.6327626117496807,203,232,0,29,920,232,0.2013888888888889
Extended QMIX Replica Mean,102.0,242,volatile,coordinated,13.217666666666661,0.46825396825396826,0.5317460317460317,9.495839999999955,27.73127976382555,0.3758767405194341,6.841145833333333,26.0,53.0,35.0,0.9467592592592593,0.4433237801293357,186,206,0,20,946,206,0.17881944444444445
Extended QMIX Replica Mean,102.0,243,volatile,coordinated,127.87599999999996,0.6280487804878049,0.3719512195121951,11.34584000000005,27.815261722919768,0.2562717949936275,4.357638888888889,14.0,25.0,47.0,0.9748263888888888,0.6122385247289973,223,249,0,26,903,249,0.21614583333333334
Extended QMIX Replica Mean,102.0,244,volatile,coordinated,181.24433333333332,0.5759717314487632,0.42402826855123676,12.395840000000007,27.37427618221052,0.09271786716836046,6.022569444444445,26.0,50.0,59.0,0.9351851851851853,0.5386402303363435,244,287,0,43,865,287,0.24913194444444445
Extended QMIX Replica Mean,102.0,245,volatile,coordinated,172.8166666666666,0.70625,0.29374999999999996,11.445840000000125,27.737362871490056,0.3994300781979534,4.671006944444445,15.0,32.0,47.0,0.9936342592592593,0.7017541956018519,225,260,0,35,892,260,0.22569444444444445
Extended QMIX Replica Mean,102.0,246,volatile,coordinated,154.43433333333334,0.6536312849162011,0.34636871508379885,11.095840000000019,27.605630264313902,0.29882229538297594,6.006076388888889,25.450000000000045,51.0,52.0,0.9681712962962964,0.6328270484171323,218,255,0,37,897,255,0.22135416666666666
Extended QMIX Replica Mean,102.0,247,volatile,coordinated,201.697,0.5932203389830508,0.4067796610169492,13.5458400000001,27.792471948840003,0.12059618344457708,3.5338541666666665,11.0,21.0,73.0,0.9539930555555556,0.5659280838041432,267,335,0,68,817,335,0.2907986111111111
Extended QMIX Replica Mean,102.0,248,volatile,coordinated,120.45933333333336,0.5387755102040817,0.46122448979591835,11.345839999999967,27.704741702660314,0.05064064536116279,6.613715277777778,28.450000000000045,50.0,51.0,0.9265046296296295,0.4991780045351474,223,258,0,35,894,258,0.22395833333333334
Extended QMIX Replica Mean,102.0,249,volatile,coordinated,124.82333333333338,0.5808080808080808,0.4191919191919192,11.19584000000001,27.792381415234857,0.21019803344208954,6.400173611111111,24.0,54.0,39.0,0.9508101851851851,0.5522382388701832,220,257,0,37,895,257,0.2230902777777778
Extended QMIX Replica Mean,102.0,250,volatile,coordinated,184.83700000000005,0.6046511627906976,0.39534883720930236,12.145840000000021,27.56387608684312,0.026929135085486465,5.582465277777778,20.0,48.0,67.0,0.9548611111111112,0.5773578811369509,239,293,0,54,859,293,0.2543402777777778
Extended QMIX Replica Mean,103.0,231,volatile,coordinated,168.0906666666666,0.5991561181434599,0.4008438818565401,12.14584,27.779923884375876,0.05265083295377543,4.869791666666667,17.0,36.0,57.0,0.9710648148148149,0.5818194249101423,239,290,0,51,862,290,0.2517361111111111
Extended QMIX Replica Mean,103.0,232,volatile,coordinated,114.8273333333333,0.6144578313253012,0.3855421686746988,11.595840000000019,27.84103183357636,0.25578157469994306,4.627604166666667,16.0,35.0,50.0,0.9768518518518517,0.6002342704149932,228,262,0,34,890,262,0.22743055555555555
Extended QMIX Replica Mean,103.0,233,volatile,coordinated,131.52099999999984,0.5601659751037344,0.43983402489626555,11.845839999999972,27.76600138356371,0.03567535881895556,5.092013888888889,19.450000000000045,33.0,56.0,0.9331597222222222,0.522724325726141,233,274,0,41,878,274,0.2378472222222222
Extended QMIX Replica Mean,103.0,234,volatile,coordinated,159.19133333333346,0.6063348416289592,0.39366515837104077,11.545839999999998,27.57621091275903,0.031912992581159504,4.835069444444445,16.0,36.0,60.0,0.9620949074074073,0.5833516633148985,227,279,0,52,873,279,0.2421875
Extended QMIX Replica Mean,103.0,235,volatile,coordinated,270.7580000000001,0.6944444444444444,0.3055555555555556,13.195840000000077,27.80539837833428,0.043490496805451154,4.153645833333333,15.0,26.0,71.0,0.984375,0.68359375,260,310,0,50,842,310,0.2690972222222222
Extended QMIX Replica Mean,103.0,236,volatile,coordinated,141.22299999999998,0.6824324324324325,0.31756756756756754,10.49583999999992,27.92825839125288,0.19523975021540396,4.936631944444445,16.0,28.0,49.0,0.9965277777777778,0.6800628753753754,206,241,0,35,911,241,0.2092013888888889
Extended QMIX Replica Mean,103.0,237,volatile,coordinated,229.40266666666662,0.6486486486486487,0.3513513513513513,13.195840000000011,27.56955416926412,0.02106881712232707,4.561631944444445,17.450000000000045,30.0,71.0,0.9684606481481483,0.6281906906906908,260,323,0,63,829,323,0.2803819444444444
Extended QMIX Replica Mean,103.0,238,volatile,coordinated,141.77499999999998,0.6105263157894737,0.3894736842105263,11.445839999999976,27.36188790909703,0.05052719623584355,4.9140625,17.0,40.0,50.0,0.9618055555555556,0.5872076023391813,225,256,0,31,896,256,0.2222222222222222
Extended QMIX Replica Mean,103.0,239,volatile,coordinated,195.7383333333334,0.6271929824561403,0.3728070175438597,12.545840000000046,27.57947780691666,0.036081267878326106,4.558159722222222,16.0,35.0,50.0,0.9673032407407407,0.606685804499675,247,281,0,34,871,281,0.2439236111111111
Extended QMIX Replica Mean,103.0,240,volatile,coordinated,149.82233333333338,0.5309446254071661,0.46905537459283386,12.595840000000058,27.860860678569093,0.26796293209743843,5.094618055555555,19.0,35.0,59.0,0.8822337962962963,0.46841729249607916,248,289,0,41,863,289,0.2508680555555556
Extended QMIX Replica Mean,103.0,241,volatile,coordinated,87.54066666666662,0.646551724137931,0.35344827586206895,10.395839999999897,27.61682441327482,0.19985353547584733,4.886284722222222,15.450000000000045,27.0,42.0,0.991898148148148,0.6413134578544061,204,230,0,26,922,230,0.1996527777777778
Extended QMIX Replica Mean,103.0,242,volatile,coordinated,13.140666666666663,0.46825396825396826,0.5317460317460317,9.34583999999991,27.73127976382555,0.35087674051943407,6.903645833333333,25.450000000000045,53.0,36.0,0.9467592592592593,0.4433237801293357,183,201,0,18,951,201,0.17447916666666666
Extended QMIX Replica Mean,103.0,243,volatile,coordinated,129.1769999999999,0.6280487804878049,0.3719512195121951,11.245840000000047,27.815261722919768,0.2562717949936275,4.356770833333333,14.0,25.0,46.0,0.9765625,0.6133288871951219,221,246,0,25,906,246,0.21354166666666666
Extended QMIX Replica Mean,103.0,244,volatile,coordinated,176.9183333333333,0.5724381625441696,0.42756183745583043,12.445840000000004,27.37427618221052,0.07193141845326617,6.305555555555555,28.0,50.0,59.0,0.9334490740740742,0.5343418727915195,245,287,0,42,865,287,0.24913194444444445
Extended QMIX Replica Mean,103.0,245,volatile,coordinated,177.64266666666668,0.7125,0.2875,11.295840000000126,27.737362871490056,0.3994300781979534,4.735243055555555,15.0,29.0,45.0,0.9936342592592593,0.7079644097222223,222,256,0,34,896,256,0.2222222222222222
Extended QMIX Replica Mean,103.0,246,volatile,coordinated,156.23333333333323,0.6536312849162011,0.34636871508379885,10.89583999999999,27.605630264313902,0.27864333077737574,6.267361111111111,25.450000000000045,51.0,49.0,0.9681712962962964,0.6328270484171323,214,249,0,35,903,249,0.21614583333333334
Extended QMIX Replica Mean,103.0,247,volatile,coordinated,200.70899999999997,0.5932203389830508,0.4067796610169492,13.545840000000098,27.792471948840003,0.12059618344457708,3.6536458333333335,12.0,26.0,73.0,0.9496527777777778,0.5633533427495292,267,331,0,64,821,331,0.2873263888888889
Extended QMIX Replica Mean,103.0,248,volatile,coordinated,115.92533333333336,0.5346938775510204,0.4653061224489796,11.245839999999966,27.704741702660314,0.03814064536116279,6.730034722222222,29.0,50.0,53.0,0.9265046296296295,0.4953963529856386,221,257,0,36,895,257,0.2230902777777778
Extended QMIX Replica Mean,103.0,249,volatile,coordinated,133.64366666666672,0.5909090909090909,0.40909090909090906,10.895839999999984,27.792381415234857,0.21019803344208954,7.137152777777778,28.0,59.0,38.0,0.9554398148148149,0.5645780723905724,214,249,0,35,903,249,0.21614583333333334
Extended QMIX Replica Mean,103.0,250,volatile,coordinated,185.59600000000006,0.6046511627906976,0.39534883720930236,11.845839999999985,27.56387608684312,0.026929135085486465,5.704861111111111,20.0,48.0,67.0,0.9548611111111112,0.5773578811369509,233,284,0,51,868,284,0.2465277777777778
Entropy Threshold,,231,volatile,coordinated,172.11866666666668,0.5991561181434599,0.4008438818565401,11.245839999999973,27.779923884375876,0.07614311824468543,5.098958333333333,17.450000000000045,36.0,48.0,0.9606481481481483,0.575578215346148,221,262,0,41,890,262,0.22743055555555555
Entropy Threshold,,232,volatile,coordinated,125.61166666666665,0.6265060240963856,0.37349397590361444,10.745840000000022,27.84103183357636,0.30578157469994305,4.84375,16.0,33.0,45.0,0.9745370370370369,0.610553324408746,211,240,0,29,912,240,0.20833333333333334
Entropy Threshold,,233,volatile,coordinated,147.45666666666656,0.5726141078838174,0.4273858921161826,10.995839999999943,27.76600138356371,0.14681465736518906,4.871527777777778,16.0,31.0,55.0,0.9432870370370369,0.5401394651913323,216,256,0,40,896,256,0.2222222222222222
Entropy Threshold,,234,volatile,coordinated,170.82766666666663,0.6153846153846154,0.3846153846153846,11.19583999999999,27.57621091275903,0.031912992581159476,5.078993055555555,17.0,25.0,52.0,0.9615162037037036,0.5917022792022791,220,268,0,48,884,268,0.2326388888888889
Entropy Threshold,,235,volatile,coordinated,244.5926666666666,0.6626984126984127,0.3373015873015873,11.89584000000002,27.80539837833428,0.08688928800955238,4.426215277777778,15.0,26.0,61.0,0.9641203703703705,0.6389210390946503,234,280,0,46,872,280,0.24305555555555555
Entropy Threshold,,236,volatile,coordinated,150.16799999999995,0.6959459459459459,0.30405405405405406,9.295839999999892,27.92825839125288,0.31901606476740596,5.845486111111111,19.0,38.0,49.0,0.9965277777777778,0.6935294669669669,182,211,0,29,941,211,0.1831597222222222
Entropy Threshold,,237,volatile,coordinated,241.51566666666668,0.6563706563706564,0.3436293436293436,12.345840000000003,27.56955416926412,0.019113342167068816,5.412326388888889,20.450000000000045,47.0,65.0,0.9701967592592593,0.6368086836836837,243,297,0,54,855,297,0.2578125
Entropy Threshold,,238,volatile,coordinated,144.98799999999994,0.6105263157894737,0.3894736842105263,10.595839999999951,27.36188790909703,0.060318493936534656,5.249131944444445,18.0,38.0,45.0,0.9583333333333334,0.5850877192982457,208,235,0,27,917,235,0.20399305555555555
Entropy Threshold,,239,volatile,coordinated,203.61100000000005,0.631578947368421,0.368421052631579,11.845840000000013,27.57947780691666,0.09858126787832609,4.8984375,18.0,35.0,45.0,0.9696180555555556,0.612390350877193,233,265,0,32,887,265,0.2300347222222222
Entropy Threshold,,240,volatile,coordinated,160.3303333333334,0.5374592833876222,0.46254071661237783,11.745840000000067,27.860860678569093,0.4179629320974384,5.395833333333333,19.0,33.0,57.0,0.8831018518518517,0.4746312884545783,231,263,0,32,889,263,0.2282986111111111
Entropy Threshold,,241,volatile,coordinated,90.87366666666665,0.646551724137931,0.35344827586206895,9.345839999999837,27.61682441327482,0.23124493614876615,5.8125,19.0,33.0,36.0,0.9884259259259258,0.6390684865900382,183,206,0,23,946,206,0.17881944444444445
Entropy Threshold,,242,volatile,coordinated,23.823333333333327,0.48412698412698413,0.5158730158730158,8.345839999999814,27.73127976382555,0.4758767405194341,7.328125,25.0,53.0,33.0,0.9490740740740742,0.45947236919459145,163,181,0,18,971,181,0.15711805555555555
Entropy Threshold,,243,volatile,coordinated,136.92699999999994,0.6341463414634146,0.36585365853658536,9.895840000000009,27.815261722919768,0.3319790596070825,5.881076388888889,19.0,36.0,41.0,0.9782986111111112,0.620384485094851,194,216,0,22,936,216,0.1875
Entropy Threshold,,244,volatile,coordinated,185.64233333333326,0.5795053003533569,0.4204946996466431,11.645839999999989,27.37427618221052,0.1186496862496359,6.369791666666667,26.0,50.0,56.0,0.9282407407407409,0.5379204292631855,229,269,0,40,883,269,0.23350694444444445
Entropy Threshold,,245,volatile,coordinated,181.6386666666667,0.7125,0.2875,10.395840000000092,27.737362871490056,0.49103823676531017,5.264756944444445,16.0,32.0,40.0,0.9936342592592593,0.7079644097222223,204,235,0,31,917,235,0.20399305555555555
Entropy Threshold,,246,volatile,coordinated,160.54033333333336,0.6536312849162011,0.34636871508379885,9.945839999999954,27.605630264313902,0.3661433307773757,6.091145833333333,20.450000000000045,48.0,47.0,0.9699074074074076,0.6339618249534452,195,223,0,28,929,223,0.1935763888888889
Entropy Threshold,,247,volatile,coordinated,223.05600000000004,0.6101694915254238,0.38983050847457623,12.745840000000078,27.792471948840003,0.18309618344457707,3.9618055555555554,12.0,26.0,72.0,0.9600694444444444,0.5858050847457628,251,314,0,63,838,314,0.2725694444444444
Entropy Threshold,,248,volatile,coordinated,124.86933333333334,0.5428571428571428,0.4571428571428572,10.445839999999949,27.704741702660314,0.11314064536116275,7.891493055555555,32.0,61.0,49.0,0.9230324074074073,0.5010747354497354,205,235,0,30,917,235,0.20399305555555555
Entropy Threshold,,249,volatile,coordinated,129.1459999999999,0.5808080808080808,0.4191919191919192,10.29583999999995,27.792381415234857,0.23519803344208953,6.670138888888889,23.450000000000045,59.0,36.0,0.9539930555555556,0.554086875701459,202,235,0,33,917,235,0.20399305555555555
Entropy Threshold,,250,volatile,coordinated,201.08566666666678,0.6124031007751938,0.3875968992248062,11.195839999999976,27.56387608684312,0.051929135085486446,6.198784722222222,22.0,47.0,58.0,0.9641203703703705,0.5904303043353432,220,265,0,45,887,265,0.2300347222222222
Battery + Entropy,,231,volatile,coordinated,173.53766666666667,0.5991561181434599,0.4008438818565401,11.095839999999974,27.779923884375876,0.10114311824468544,5.177083333333333,18.0,35.0,46.0,0.9606481481481483,0.575578215346148,218,257,0,39,895,257,0.2230902777777778
Battery + Entropy,,232,volatile,coordinated,125.64366666666666,0.6265060240963856,0.37349397590361444,10.695840000000024,27.84103183357636,0.30578157469994305,4.902777777777778,16.0,35.0,45.0,0.9745370370370369,0.610553324408746,210,239,0,29,913,239,0.2074652777777778
Battery + Entropy,,233,volatile,coordinated,136.50333333333327,0.5601659751037344,0.43983402489626555,10.795839999999922,27.76600138356371,0.14681465736518906,5.066840277777778,17.0,33.0,52.0,0.9351851851851853,0.5238589211618259,212,250,0,38,902,250,0.2170138888888889
Battery + Entropy,,234,volatile,coordinated,159.72533333333334,0.6018099547511312,0.3981900452488688,10.94584,27.57621091275903,0.08191299258115942,5.280381944444445,17.450000000000045,26.0,51.0,0.9560185185185185,0.575341461370873,215,261,0,46,891,261,0.2265625
Battery + Entropy,,235,volatile,coordinated,244.79066666666662,0.6626984126984127,0.3373015873015873,11.745840000000024,27.80539837833428,0.11188928800955236,4.517361111111111,16.0,26.0,61.0,0.9641203703703705,0.6389210390946503,231,277,0,46,875,277,0.2404513888888889
Battery + Entropy,,236,volatile,coordinated,150.81999999999994,0.6959459459459459,0.30405405405405406,9.245839999999895,27.92825839125288,0.306516064767406,5.800347222222222,19.0,35.0,48.0,0.9965277777777778,0.6935294669669669,181,210,0,29,942,210,0.18229166666666666
Battery + Entropy,,237,volatile,coordinated,234.0966666666667,0.6486486486486487,0.3513513513513513,12.095840000000006,27.56955416926412,0.06842549661652582,5.485243055555555,21.0,36.0,64.0,0.9658564814814815,0.6265015015015015,238,293,0,55,859,293,0.2543402777777778
Battery + Entropy,,238,volatile,coordinated,124.36233333333331,0.5789473684210527,0.42105263157894735,10.295839999999956,27.36188790909703,0.0978184939365346,5.521701388888889,19.0,39.0,41.0,0.9516782407407409,0.550971613060429,202,229,0,27,923,229,0.1987847222222222
Battery + Entropy,,239,volatile,coordinated,192.53900000000007,0.618421052631579,0.381578947368421,11.595840000000011,27.57947780691666,0.11108126787832609,5.048611111111111,18.0,35.0,43.0,0.9626736111111112,0.5953376279239767,228,259,0,31,893,259,0.2248263888888889
Battery + Entropy,,240,volatile,coordinated,145.48233333333343,0.5244299674267101,0.4755700325732899,11.545840000000062,27.860860678569093,0.4179629320974384,5.697916666666667,21.0,37.0,55.0,0.8761574074074073,0.4594832006273374,227,258,0,31,894,258,0.22395833333333334
Battery + Entropy,,241,volatile,coordinated,90.87366666666665,0.646551724137931,0.35344827586206895,9.345839999999837,27.61682441327482,0.23124493614876615,5.8125,19.0,33.0,36.0,0.9884259259259258,0.6390684865900382,183,206,0,23,946,206,0.17881944444444445
Battery + Entropy,,242,volatile,coordinated,4.6696666666666635,0.4444444444444444,0.5555555555555556,8.19583999999981,27.73127976382555,0.4758767405194341,7.750868055555555,28.0,53.0,31.0,0.9398148148148149,0.4176954732510288,160,176,0,16,976,176,0.1527777777777778
Battery + Entropy,,243,volatile,coordinated,133.6069999999999,0.6280487804878049,0.3719512195121951,9.795840000000007,27.815261722919768,0.3319790596070825,5.8984375,19.0,36.0,40.0,0.9765625,0.6133288871951219,192,214,0,22,938,214,0.1857638888888889
Battery + Entropy,,244,volatile,coordinated,165.98533333333324,0.5618374558303887,0.4381625441696113,11.345839999999988,27.37427618221052,0.1436496862496359,6.770833333333333,28.450000000000045,51.0,55.0,0.9178240740740742,0.51566794267766,223,261,0,38,891,261,0.2265625
Battery + Entropy,,245,volatile,coordinated,181.7006666666667,0.7125,0.2875,10.345840000000091,27.737362871490056,0.49103823676531017,5.297743055555555,16.0,32.0,40.0,0.9936342592592593,0.7079644097222223,203,234,0,31,918,234,0.203125
Battery + Entropy,,246,volatile,coordinated,151.68133333333333,0.6424581005586593,0.35754189944134074,9.795839999999956,27.605630264313902,0.3661433307773757,6.750868055555555,25.450000000000045,51.0,46.0,0.9629629629629631,0.6186633560935239,192,219,0,27,933,219,0.19010416666666666
Battery + Entropy,,247,volatile,coordinated,212.979,0.6,0.4,12.545840000000075,27.792471948840003,0.19559618344457705,4.032986111111111,12.0,26.0,70.0,0.9565972222222222,0.5739583333333333,247,309,0,62,843,309,0.2682291666666667
Battery + Entropy,,248,volatile,coordinated,114.96766666666666,0.5306122448979592,0.4693877551020408,10.245839999999944,27.704741702660314,0.12564064536116273,7.973090277777778,32.0,56.0,47.0,0.9207175925925924,0.4885440287226001,201,231,0,30,921,231,0.20052083333333334
Battery + Entropy,,249,volatile,coordinated,122.57066666666663,0.5707070707070707,0.4292929292929293,10.145839999999925,27.792381415234857,0.23519803344208953,7.028645833333333,26.0,60.0,34.0,0.9519675925925927,0.5432946361765807,199,231,0,32,921,231,0.20052083333333334
Battery + Entropy,,250,volatile,coordinated,181.34766666666678,0.5930232558139535,0.40697674418604646,10.995839999999985,27.56387608684312,0.07692913508548638,6.411458333333333,23.0,48.0,57.0,0.9537037037037037,0.5655684754521965,216,260,0,44,892,260,0.22569444444444445
Greedy,,231,volatile,coordinated,-147.84066666666743,0.379746835443038,0.620253164556962,19.89584000000022,27.779923884375876,0.018089266696448808,7.765625,38.0,49.0,193.0,0.9178240740740742,0.3485407876230662,394,764,0,370,388,764,0.6631944444444444
