policy,environment_seed,event_recall,missed_event_rate,total_energy_consumption,harvested_energy,final_battery,mean_aoi,p95_aoi,max_aoi,redundant_sampling,network_coverage,network_utility,raw_episode_reward,sample_action_fraction,samples_delivered,samples_requested,channel_blocks
Battery + Entropy,3008,0.5462962962962963,0.4537037037037037,10.495840000000051,27.678808363663382,0.4492824391963217,5.508680555555555,17.450000000000045,28.0,50.0,0.9421296296296298,0.514681927297668,105.00433333333328,0.20833333333333334,206.0,240.0,34.0
Battery + Entropy,3009,0.6851851851851852,0.31481481481481477,11.195840000000096,27.35706781838024,0.4077185064736071,5.233506944444445,19.0,42.0,46.0,0.980613425925926,0.6719017918381346,233.80066666666684,0.2309027777777778,220.0,266.0,46.0
Battery + Entropy,3010,0.6446700507614214,0.35532994923857864,10.99584000000004,27.819657651968942,0.29017672705123243,5.297743055555555,17.0,33.0,45.0,0.9719328703703705,0.6265760128783607,174.63666666666674,0.2144097222222222,216.0,247.0,31.0
Battery + Entropy,3011,0.5344827586206896,0.4655172413793104,9.34583999999995,27.82161901589394,0.36927929096872103,6.240451388888889,21.0,46.0,40.0,0.945601851851852,0.5054078863346105,73.96733333333327,0.18836805555555555,183.0,217.0,34.0
Battery + Entropy,3012,0.6494252873563219,0.3505747126436781,9.245839999999903,27.90835789481917,0.27777046582913056,7.431423611111111,28.450000000000045,50.0,48.0,0.9878472222222222,0.641532966155811,147.65800000000016,0.1892361111111111,181.0,218.0,37.0
Battery + Entropy,3013,0.5343137254901961,0.46568627450980393,9.19583999999998,27.60629658153886,0.6179276375270857,6.9140625,24.0,43.0,37.0,0.9409722222222222,0.5027743736383442,97.35699999999989,0.1796875,180.0,207.0,27.0
Battery + Entropy,3014,0.5618556701030928,0.4381443298969072,9.845839999999985,27.965147343052877,0.35814470327773895,6.013020833333333,20.0,35.0,48.0,0.961226851851852,0.5400707569683085,104.42533333333331,0.1996527777777778,193.0,230.0,37.0
Battery + Entropy,3015,0.5845588235294118,0.4154411764705882,12.295840000000043,28.124213368859103,0.1484527145767297,4.452256944444445,15.0,26.0,51.0,0.9328703703703705,0.5453176062091504,183.36466666666658,0.2534722222222222,242.0,292.0,50.0
Battery + Entropy,3016,0.6358695652173914,0.36413043478260865,10.945839999999984,27.86800081186195,0.24082122664269312,5.504340277777778,19.0,38.0,53.0,0.9704861111111112,0.6171025815217392,146.66299999999995,0.22135416666666666,215.0,255.0,40.0
Battery + Entropy,3017,0.6477987421383647,0.35220125786163525,9.795839999999943,27.5129058183247,0.09196543283579489,5.948784722222222,21.0,35.0,38.0,0.9907407407407409,0.6418006056370837,142.45033333333333,0.1831597222222222,192.0,211.0,19.0
Battery + Entropy,3018,0.5777777777777777,0.4222222222222223,9.745839999999953,27.62835490570601,0.3658457975042628,5.479166666666667,18.0,27.0,41.0,0.9730902777777778,0.562229938271605,112.25899999999996,0.19270833333333334,191.0,222.0,31.0
