policy,training_seed,environment_seed,scenario,regime,raw_episode_reward,event_recall,missed_event_rate,total_energy_consumption,harvested_energy,final_battery,mean_aoi,p95_aoi,max_aoi,redundant_sampling,network_coverage,network_utility,samples_delivered,samples_requested,sample_rejections,channel_blocks,sleep_actions,sample_actions,sample_action_fraction
Always Sleep,,3024,volatile,coordinated,-485.99999999999835,0.0,1.0,0.1958400000000021,27.71187623849027,0.9875899999999997,144.5,274.0,288.0,0.0,0.5798611111111112,0.0,0,0,0,0,1152,0,0.0
Always Sleep,,3025,volatile,coordinated,-403.49999999999807,0.0,1.0,0.1958400000000021,27.62663751191855,0.9875899999999997,144.5,274.0,288.0,0.0,0.6597222222222222,0.0,0,0,0,0,1152,0,0.0
Always Sleep,,3026,volatile,coordinated,-265.4999999999988,0.0,1.0,0.1958400000000021,27.844778964859096,0.9875899999999997,144.5,274.0,288.0,0.0,0.7534722222222222,0.0,0,0,0,0,1152,0,0.0
Always Sleep,,3027,volatile,coordinated,-349.49999999999795,0.0,1.0,0.1958400000000021,27.499076027649426,0.9875899999999997,144.5,274.0,288.0,0.0,0.6875,0.0,0,0,0,0,1152,0,0.0
Always Sleep,,3028,volatile,coordinated,-394.49999999999744,0.0,1.0,0.1958400000000021,27.63507648640927,0.9875899999999997,144.5,274.0,288.0,0.0,0.65625,0.0,0,0,0,0,1152,0,0.0
Always Sleep,,3029,volatile,coordinated,-496.4999999999977,0.0,1.0,0.1958400000000021,27.497347482787532,0.9875899999999997,144.5,274.0,288.0,0.0,0.5555555555555556,0.0,0,0,0,0,1152,0,0.0
Always Sleep,,3030,volatile,coordinated,-356.99999999999784,0.0,1.0,0.1958400000000021,27.869642024952892,0.9875899999999997,144.5,274.0,288.0,0.0,0.6805555555555556,0.0,0,0,0,0,1152,0,0.0
Always Sample,,3001,volatile,coordinated,-201.34699999999881,0.30660377358490565,0.6933962264150944,19.09584000000018,27.62894994555471,0.02076188274667197,9.10329861111111,42.0,59.0,185.0,0.8854166666666666,0.2714720911949685,378,731,0,353,421,731,0.6345486111111112
Always Sample,,3002,volatile,coordinated,-126.21933333333331,0.3813559322033898,0.6186440677966102,19.4958400000002,27.861430036513966,0.01866647236436629,8.760416666666666,41.0,56.0,183.0,0.8564814814814815,0.3266242937853107,386,740,0,354,412,740,0.6423611111111112
Always Sample,,3003,volatile,coordinated,-220.37400000000082,0.29535864978902954,0.7046413502109705,18.99584000000017,27.548637494574557,0.025533691665171606,9.567708333333334,43.450000000000045,59.0,175.0,0.8550347222222222,0.2525419010782935,376,719,0,343,433,719,0.6241319444444444
Always Sample,,3004,volatile,coordinated,-190.90400000000037,0.325,0.675,19.5458400000002,27.924650112487644,0.021699812940593505,8.41232638888889,40.0,55.0,191.0,0.890625,0.28945312500000003,387,749,0,362,403,749,0.6501736111111112
Always Sample,,3005,volatile,coordinated,-153.69100000000034,0.3681592039800995,0.6318407960199005,19.09584000000018,28.08026909765794,0.022852839290496946,9.2421875,42.450000000000045,58.0,185.0,0.9097222222222222,0.3349226091763405,378,733,0,355,419,733,0.6362847222222222
Always Sample,,3006,volatile,coordinated,-151.99500000000032,0.37341772151898733,0.6265822784810127,19.4958400000002,27.970602109231812,0.01389508810489216,8.636284722222221,41.0,57.0,187.0,0.9227430555555556,0.3445686093530239,386,740,0,354,412,740,0.6423611111111112
Always Sample,,3007,volatile,coordinated,-214.16599999999917,0.3034825870646766,0.6965174129353233,19.745840000000207,27.72584938019354,0.016302658357812118,8.024305555555555,39.0,53.0,190.0,0.875,0.26554726368159204,391,751,0,360,401,751,0.6519097222222222
Always Sample,,3008,volatile,coordinated,-231.68033333333213,0.2824074074074074,0.7175925925925926,19.5958400000002,27.678808363663382,0.02241625254020114,8.494791666666666,40.450000000000045,55.0,185.0,0.886863425925926,0.25045680084019206,388,745,0,357,407,745,0.6467013888888888
Always Sample,,3009,volatile,coordinated,-95.43133333333336,0.4212962962962963,0.5787037037037037,19.4958400000002,27.35706781838024,0.019005085085693072,8.602430555555555,41.0,58.0,184.0,0.9484953703703705,0.39959758659122085,386,744,0,358,408,744,0.6458333333333334
Always Sample,,3010,volatile,coordinated,-311.1219999999989,0.17766497461928935,0.8223350253807107,19.79584000000021,27.819657651968942,0.015178357766999712,7.986111111111111,39.0,53.0,187.0,0.8368055555555556,0.1486710377890581,392,756,0,364,396,756,0.65625
Always Sample,,3011,volatile,coordinated,-191.01600000000008,0.3218390804597701,0.6781609195402298,19.09584000000018,27.82161901589394,0.025656690153385408,9.300347222222221,43.0,57.0,183.0,0.9123263888888888,0.2936222860791826,378,728,0,350,424,728,0.6319444444444444
Always Sample,,3012,volatile,coordinated,-110.78300000000038,0.4425287356321839,0.5574712643678161,19.39584000000019,27.90835789481917,0.022885023038507757,9.049479166666666,42.0,59.0,187.0,0.9583333333333334,0.4240900383141763,384,746,0,362,406,746,0.6475694444444444
Always Sample,,3013,volatile,coordinated,-206.73299999999952,0.3088235294117647,0.6911764705882353,19.19584000000018,27.60629658153886,0.021345348958225978,9.292534722222221,43.0,60.0,184.0,0.8888888888888888,0.27450980392156865,380,728,0,348,424,728,0.6319444444444444
Always Sample,,3014,volatile,coordinated,-213.44799999999972,0.31443298969072164,0.6855670103092784,19.4958400000002,27.965147343052877,0.023490098950172268,8.539930555555555,41.0,55.0,189.0,0.875,0.27512886597938147,386,748,0,362,404,748,0.6493055555555556
Always Sample,,3015,volatile,coordinated,-203.1963333333341,0.3272058823529412,0.6727941176470589,19.79584000000021,28.124213368859103,0.02352511390594215,8.01736111111111,39.0,51.0,193.0,0.863425925925926,0.2825180419389979,392,758,0,366,394,758,0.6579861111111112
Always Sample,,3016,volatile,coordinated,-148.87633333333335,0.3858695652173913,0.6141304347826086,19.94584000000022,27.86800081186195,0.019782790348302996,7.6953125,38.0,50.0,193.0,0.9320023148148149,0.35963132799919484,395,766,0,371,386,766,0.6649305555555556
Always Sample,,3017,volatile,coordinated,-151.64300000000065,0.3836477987421384,0.6163522012578616,19.645840000000206,27.5129058183247,0.020844445706974628,8.444444444444445,40.0,53.0,190.0,0.9392361111111112,0.3603358665269043,389,746,0,357,406,746,0.6475694444444444
Always Sample,,3018,volatile,coordinated,-128.86833333333405,0.4111111111111111,0.5888888888888889,19.14584000000018,27.62835490570601,0.02350617170196034,9.082465277777779,42.0,56.0,185.0,0.9432870370370371,0.3877957818930041,379,738,0,359,414,738,0.640625
Always Sample,,3019,volatile,coordinated,-211.99799999999948,0.2893081761006289,0.7106918238993711,19.39584000000019,27.7691952184056,0.0175908872630128,8.776909722222221,41.0,58.0,186.0,0.8888888888888888,0.25716282320055905,384,736,0,352,416,736,0.6388888888888888
Always Sample,,3020,volatile,coordinated,-295.08899999999903,0.1958762886597938,0.8041237113402062,18.99584000000017,27.88644548435911,0.011695029847621531,9.327256944444445,43.0,56.0,184.0,0.8246527777777778,0.1615299255441008,376,731,0,355,421,731,0.6345486111111112
Always Sample,,3021,volatile,coordinated,-132.84900000000084,0.38427947598253276,0.6157205240174672,19.445840000000196,27.356435250194345,0.019961585621209713,8.54861111111111,41.0,56.0,185.0,0.9270833333333334,0.3562590975254731,385,742,0,357,410,742,0.6440972222222222
Always Sample,,3022,volatile,coordinated,-177.83700000000067,0.3492063492063492,0.6507936507936508,19.645840000000206,27.392636233701687,0.016407202234690624,7.996527777777778,39.0,52.0,191.0,0.9305555555555556,0.3249559082892416,389,753,0,364,399,753,0.6536458333333334
Always Sample,,3023,volatile,coordinated,-268.657333333334,0.25096525096525096,0.7490347490347491,19.5958400000002,27.617549127455494,0.016900783604627444,8.026909722222221,39.0,51.0,186.0,0.8365162037037037,0.209936498998999,388,745,0,357,407,745,0.6467013888888888
Always Sample,,3024,volatile,coordinated,-147.5790000000009,0.36678200692041524,0.6332179930795847,19.19584000000018,27.71187623849027,0.020505225850317957,9.3359375,43.0,60.0,183.0,0.890625,0.3266652249134948,380,726,0,346,426,726,0.6302083333333334
Always Sample,,3025,volatile,coordinated,-143.69399999999945,0.38461538461538464,0.6153846153846154,19.245840000000186,27.62663751191855,0.016800698843572902,9.065972222222221,42.0,61.0,182.0,0.8923611111111112,0.343215811965812,381,735,0,354,417,735,0.6380208333333334
Always Sample,,3026,volatile,coordinated,-95.67200000000042,0.45774647887323944,0.5422535211267605,19.345840000000187,27.844778964859096,0.019528944134264578,9.239583333333334,42.450000000000045,61.0,176.0,0.9652777777777778,0.4418525039123631,383,728,0,345,424,728,0.6319444444444444
Always Sample,,3027,volatile,coordinated,-156.5820000000006,0.36363636363636365,0.6363636363636364,19.245840000000186,27.499076027649426,0.02147659667847379,9.133680555555555,42.0,57.0,186.0,0.9097222222222222,0.33080808080808083,381,723,0,342,429,723,0.6276041666666666
Always Sample,,3028,volatile,coordinated,-238.59899999999928,0.2807017543859649,0.7192982456140351,19.39584000000019,27.63507648640927,0.02076156226889035,8.871527777777779,41.450000000000045,58.0,182.0,0.84375,0.23684210526315788,384,736,0,352,416,736,0.6388888888888888
Always Sample,,3029,volatile,coordinated,-184.24400000000082,0.3310810810810811,0.6689189189189189,19.245840000000186,27.497347482787532,0.019975368175755563,8.902777777777779,42.0,56.0,187.0,0.8819444444444444,0.29199512012012013,381,737,0,356,415,737,0.6397569444444444
Always Sample,,3030,volatile,coordinated,-225.38199999999915,0.2857142857142857,0.7142857142857143,19.4958400000002,27.869642024952892,0.020240627571964688,8.86111111111111,41.450000000000045,59.0,189.0,0.8715277777777778,0.2490079365079365,386,744,0,358,408,744,0.6458333333333334
Random Feasible,,3001,volatile,coordinated,-179.79666666666685,0.2358490566037736,0.7641509433962264,16.145840000000074,27.62894994555471,0.018257629313568162,7.585069444444445,36.450000000000045,54.0,98.0,0.8648726851851852,0.2039794068832984,319,383,0,64,769,383,0.3324652777777778
Random Feasible,,3002,volatile,coordinated,-151.33833333333334,0.2994350282485876,0.7005649717514124,16.64584000000011,27.861430036513966,0.021591715402233425,6.736111111111111,34.0,56.0,86.0,0.8252314814814814,0.24710321196903118,329,394,0,65,758,394,0.3420138888888889
Random Feasible,,3003,volatile,coordinated,-204.71433333333337,0.2320675105485232,0.7679324894514767,16.595840000000106,27.548637494574557,0.02005687492902608,8.250868055555555,40.450000000000045,56.0,96.0,0.8365162037037037,0.19412823292701986,328,393,0,65,759,393,0.3411458333333333
Random Feasible,,3004,volatile,coordinated,-130.8289999999999,0.3,0.7,17.295840000000137,27.924650112487644,0.021837952190427515,7.006944444444445,35.0,48.0,98.0,0.8784722222222222,0.2635416666666667,342,419,0,77,733,419,0.3637152777777778
Random Feasible,,3005,volatile,coordinated,-115.40766666666666,0.30845771144278605,0.691542288557214,16.445840000000093,28.08026909765794,0.024860730359841182,7.108506944444445,35.0,51.0,88.0,0.8952546296296298,0.27614819421411463,325,397,0,72,755,397,0.3446180555555556
Random Feasible,,3006,volatile,coordinated,-118.36299999999994,0.2974683544303797,0.7025316455696202,16.89584000000012,27.970602109231812,0.033887202565008295,7.519097222222222,36.450000000000045,53.0,98.0,0.9105902777777778,0.27087179149085794,334,406,0,72,746,406,0.3524305555555556
Random Feasible,,3007,volatile,coordinated,-135.20799999999997,0.2835820895522388,0.7164179104477613,16.995840000000133,27.72584938019354,0.017693605394432533,6.957465277777778,34.0,51.0,88.0,0.8949652777777778,0.25379612354892206,336,401,0,65,751,401,0.3480902777777778
Random Feasible,,3008,volatile,coordinated,-151.16033333333337,0.28703703703703703,0.712962962962963,17.195840000000135,27.678808363663382,0.022489179442987804,6.46875,33.0,51.0,98.0,0.8825231481481481,0.2533168295610425,340,420,0,80,732,420,0.3645833333333333
Random Feasible,,3009,volatile,coordinated,-104.76099999999994,0.3148148148148148,0.6851851851851851,17.295840000000126,27.35706781838024,0.02721361950019243,7.289930555555555,36.0,63.0,93.0,0.9184027777777778,0.28912680041152267,342,416,0,74,736,416,0.3611111111111111
Random Feasible,,3010,volatile,coordinated,-229.1630000000001,0.18781725888324874,0.8121827411167513,17.545840000000144,27.819657651968942,0.02388626532648,7.214409722222222,35.0,51.0,105.0,0.8350694444444444,0.1568404540327129,347,420,0,73,732,420,0.3645833333333333
Random Feasible,,3011,volatile,coordinated,-108.4473333333334,0.3275862068965517,0.6724137931034483,17.245840000000122,27.82161901589394,0.020986470664480235,7.250868055555555,35.0,59.0,99.0,0.9267939814814815,0.3036049249680715,341,422,0,81,730,422,0.3663194444444444
Random Feasible,,3012,volatile,coordinated,-79.90333333333334,0.3735632183908046,0.6264367816091954,17.29584000000013,27.90835789481917,0.02224362763351457,7.181423611111111,35.0,51.0,97.0,0.9372106481481483,0.35010742603235423,342,427,0,85,725,427,0.3706597222222222
Random Feasible,,3013,volatile,coordinated,-168.34566666666677,0.25980392156862747,0.7401960784313726,17.24584000000013,27.60629658153886,0.03226830690640594,8.130208333333334,40.0,62.0,95.0,0.8787615740740741,0.22830570306826437,341,423,0,82,729,423,0.3671875
Random Feasible,,3014,volatile,coordinated,-169.26400000000007,0.27319587628865977,0.7268041237113403,17.395840000000128,27.965147343052877,0.029276404917129743,7.427951388888889,36.0,60.0,114.0,0.8836805555555556,0.2414178837342497,344,439,0,95,713,439,0.3810763888888889
Random Feasible,,3015,volatile,coordinated,-133.26033333333328,0.3161764705882353,0.6838235294117647,17.595840000000152,28.124213368859103,0.005608995447562077,6.791666666666667,35.0,50.0,105.0,0.8660300925925927,0.27381833809912853,348,415,0,67,737,415,0.3602430555555556
Random Feasible,,3016,volatile,coordinated,-108.61933333333332,0.33152173913043476,0.6684782608695652,17.94584000000016,27.86800081186195,0.00966070419966734,6.670138888888889,33.0,47.0,100.0,0.9163773148148147,0.30379900110708524,355,445,0,90,707,445,0.3862847222222222
Random Feasible,,3017,volatile,coordinated,-119.1123333333333,0.3018867924528302,0.6981132075471699,16.94584000000012,27.5129058183247,0.01248152775294403,6.970486111111111,33.0,52.0,97.0,0.925925925925926,0.27952480782669464,335,409,0,74,743,409,0.3550347222222222
Random Feasible,,3018,volatile,coordinated,-67.51133333333331,0.39444444444444443,0.6055555555555556,17.045840000000116,27.62835490570601,0.02622568229211792,8.300347222222221,40.450000000000045,62.0,106.0,0.933738425925926,0.36830793467078193,337,396,0,59,756,396,0.34375
Random Feasible,,3019,volatile,coordinated,-127.96899999999994,0.3018867924528302,0.6981132075471699,17.59584000000014,27.7691952184056,0.016806545260707493,6.544270833333333,33.0,58.0,106.0,0.8975694444444444,0.2709643605870021,348,416,0,68,736,416,0.3611111111111111
Random Feasible,,3020,volatile,coordinated,-230.34066666666666,0.17525773195876287,0.8247422680412371,17.245840000000115,27.88644548435911,0.011952403203167728,7.970486111111111,39.0,59.0,97.0,0.8275462962962963,0.14503388697976324,341,402,0,61,750,402,0.3489583333333333
Random Feasible,,3021,volatile,coordinated,-121.2543333333333,0.31877729257641924,0.6812227074235808,17.39584000000013,27.356435250194345,0.00546063483004214,6.685763888888889,33.0,52.0,106.0,0.8938078703703705,0.28492565300016176,344,421,0,77,731,421,0.3654513888888889
Random Feasible,,3022,volatile,coordinated,-126.96033333333332,0.2777777777777778,0.7222222222222222,17.19584000000014,27.392636233701687,0.014946161402840082,6.438368055555555,33.0,49.0,95.0,0.921585648148148,0.2559960133744856,340,401,0,61,751,401,0.3480902777777778
Random Feasible,,3023,volatile,coordinated,-177.4466666666667,0.2625482625482625,0.7374517374517375,17.195840000000143,27.617549127455494,0.015902889596970934,6.039930555555555,31.0,47.0,95.0,0.8336226851851852,0.21886618761618762,340,407,0,67,745,407,0.3532986111111111
Random Feasible,,3024,volatile,coordinated,-82.65766666666664,0.356401384083045,0.643598615916955,17.34584000000013,27.71187623849027,0.011421192026406929,7.384548611111111,35.0,56.0,102.0,0.8995949074074073,0.3206168701140587,343,424,0,81,728,424,0.3680555555555556
Random Feasible,,3025,volatile,coordinated,-98.01933333333325,0.3547008547008547,0.6452991452991452,17.09584000000012,27.62663751191855,0.019110676937793985,7.539930555555555,37.0,53.0,105.0,0.886863425925926,0.3145712151788541,338,419,0,81,733,419,0.3637152777777778
Random Feasible,,3026,volatile,coordinated,-78.88000000000001,0.36619718309859156,0.6338028169014085,17.295840000000144,27.844778964859096,0.014040246893622085,7.282986111111111,36.450000000000045,57.0,105.0,0.9418402777777778,0.3448992566510172,342,414,0,72,738,414,0.359375
Random Feasible,,3027,volatile,coordinated,-142.15233333333333,0.2828282828282828,0.7171717171717171,16.695840000000103,27.499076027649426,0.014686443086504958,7.986111111111111,38.0,58.0,102.0,0.8912037037037037,0.25205761316872427,330,398,0,68,754,398,0.3454861111111111
Random Feasible,,3028,volatile,coordinated,-206.33766666666682,0.2324561403508772,0.7675438596491229,17.24584000000014,27.63507648640927,0.026220588986335197,8.0078125,38.0,58.0,104.0,0.8388310185185185,0.19499142097141,341,414,0,73,738,414,0.359375
Random Feasible,,3029,volatile,coordinated,-137.41166666666652,0.30405405405405406,0.6959459459459459,16.795840000000112,27.497347482787532,0.027907326743933,7.583333333333333,37.0,57.0,96.0,0.8587962962962963,0.2611204954954955,332,392,0,60,760,392,0.3402777777777778
Random Feasible,,3030,volatile,coordinated,-141.96766666666667,0.3054187192118227,0.6945812807881773,17.495840000000133,27.869642024952892,0.017419925120980048,7.811631944444445,38.0,64.0,112.0,0.8614004629629629,0.26308782612661924,346,418,0,72,734,418,0.3628472222222222
Fixed Interval,,3001,volatile,coordinated,-244.67133333333328,0.08490566037735849,0.9150943396226415,4.995839999999857,27.62894994555471,0.6701166415344343,5.4375,11.0,11.0,0.0,0.7505787037037037,0.06372838050314465,96,96,0,0,1056,96,0.08333333333333333
Fixed Interval,,3002,volatile,coordinated,-395.50466666666546,0.0903954802259887,0.9096045197740112,4.995839999999857,27.861430036513966,0.6696819547829488,5.4375,11.0,11.0,0.0,0.619212962962963,0.055974053149194396,96,96,0,0,1056,96,0.08333333333333333
Fixed Interval,,3003,volatile,coordinated,-254.9213333333333,0.10548523206751055,0.8945147679324894,4.995839999999857,27.548637494574557,0.669826542153672,5.4375,11.0,11.0,0.0,0.7462384259259259,0.07871713353649008,96,96,0,0,1056,96,0.08333333333333333
Fixed Interval,,3004,volatile,coordinated,-243.08799999999982,0.08,0.92,4.995839999999857,27.924650112487644,0.6699277595338098,5.4375,11.0,11.0,0.0,0.7352430555555556,0.058819444444444445,96,96,0,0,1056,96,0.08333333333333333
Fixed Interval,,3005,volatile,coordinated,-242.50466666666668,0.07462686567164178,0.9253731343283582,4.995839999999857,28.08026909765794,0.6698448706725202,5.4375,11.0,11.0,0.0,0.761574074074074,0.056833886124930885,96,96,0,0,1056,96,0.08333333333333333
Fixed Interval,,3006,volatile,coordinated,-186.58799999999994,0.08227848101265822,0.9177215189873418,4.995839999999857,27.970602109231812,0.669752162093215,5.4375,11.0,11.0,0.0,0.8012152777777778,0.06592277601969057,96,96,0,0,1056,96,0.08333333333333333
Fixed Interval,,3007,volatile,coordinated,-231.00466666666696,0.08955223880597014,0.9104477611940298,4.995839999999857,27.72584938019354,0.6699182756228127,5.4375,11.0,11.0,0.0,0.7719907407407407,0.0691334991708126,96,96,0,0,1056,96,0.08333333333333333
Fixed Interval,,3008,volatile,coordinated,-273.6713333333325,0.06481481481481481,0.9351851851851852,4.995839999999857,27.678808363663382,0.669979163023219,5.4375,11.0,11.0,0.0,0.7540509259259259,0.04887367112482853,96,96,0,0,1056,96,0.08333333333333333
Fixed Interval,,3009,volatile,coordinated,-246.92133333333322,0.08796296296296297,0.912037037037037,4.995839999999857,27.35706781838024,0.6698847480881239,5.4375,11.0,11.0,0.0,0.7410300925925926,0.06518320258916324,96,96,0,0,1056,96,0.08333333333333333
Fixed Interval,,3010,volatile,coordinated,-225.42133333333345,0.09137055837563451,0.9086294416243654,4.995839999999857,27.819657651968942,0.6688311265078568,5.4375,11.0,11.0,0.0,0.777488425925926,0.07103955160744502,96,96,0,0,1056,96,0.08333333333333333
Fixed Interval,,3011,volatile,coordinated,-197.25466666666682,0.09770114942528736,0.9022988505747126,4.995839999999857,27.82161901589394,0.6688273456481956,5.4375,11.0,11.0,0.0,0.8127893518518517,0.07941045391656024,96,96,0,0,1056,96,0.08333333333333333
Fixed Interval,,3012,volatile,coordinated,-221.0880000000002,0.06321839080459771,0.9367816091954023,4.995839999999857,27.90835789481917,0.6700500896413036,5.4375,11.0,11.0,0.0,0.8133680555555556,0.05141981960408685,96,96,0,0,1056,96,0.08333333333333333
Fixed Interval,,3013,volatile,coordinated,-253.2546666666665,0.06862745098039216,0.9313725490196079,4.995839999999857,27.60629658153886,0.6696850106194155,5.4375,11.0,11.0,0.0,0.769386574074074,0.052801039397240374,96,96,0,0,1056,96,0.08333333333333333
Fixed Interval,,3014,volatile,coordinated,-231.25466666666674,0.08247422680412371,0.9175257731958762,4.995839999999857,27.965147343052877,0.6692803889460559,5.4375,11.0,11.0,0.0,0.7936921296296297,0.06545914471172203,96,96,0,0,1056,96,0.08333333333333333
Fixed Interval,,3015,volatile,coordinated,-305.92133333333254,0.09558823529411764,0.9044117647058824,4.995839999999857,28.124213368859103,0.669995031549641,5.4375,11.0,11.0,0.0,0.6976273148148148,0.066684963916122,96,96,0,0,1056,96,0.08333333333333333
Fixed Interval,,3016,volatile,coordinated,-199.5879999999999,0.10869565217391304,0.8913043478260869,4.995839999999857,27.86800081186195,0.6694286986982292,5.4375,11.0,11.0,0.0,0.7994791666666666,0.08689990942028984,96,96,0,0,1056,96,0.08333333333333333
Fixed Interval,,3017,volatile,coordinated,-192.0880000000001,0.08176100628930817,0.9182389937106918,4.995839999999857,27.5129058183247,0.6700218499346319,5.4375,11.0,11.0,0.0,0.8151041666666666,0.06664373689727462,96,96,0,0,1056,96,0.08333333333333333
Fixed Interval,,3018,volatile,coordinated,-226.00466666666668,0.06666666666666667,0.9333333333333333,4.995839999999857,27.62835490570601,0.6696827632083526,5.4375,11.0,11.0,0.0,0.8015046296296297,0.05343364197530864,96,96,0,0,1056,96,0.08333333333333333
Fixed Interval,,3019,volatile,coordinated,-192.9213333333335,0.07547169811320754,0.9245283018867925,4.995839999999857,27.7691952184056,0.6689300320715978,5.4375,11.0,11.0,0.0,0.810474537037037,0.061167889587700905,96,96,0,0,1056,96,0.08333333333333333
Fixed Interval,,3020,volatile,coordinated,-234.33799999999997,0.07731958762886598,0.9226804123711341,4.995839999999857,27.88644548435911,0.6695126080968641,5.4375,11.0,11.0,0.0,0.7604166666666666,0.058795103092783504,96,96,0,0,1056,96,0.08333333333333333
