policy,training_seed,environment_seed,scenario,regime,raw_episode_reward,event_recall,missed_event_rate,total_energy_consumption,harvested_energy,final_battery,mean_aoi,p95_aoi,max_aoi,redundant_sampling,network_coverage,network_utility,samples_delivered,samples_requested,sample_rejections,channel_blocks,sleep_actions,sample_actions,sample_action_fraction
Extended QMIX Replica Mean,101.0,4016,volatile,coordinated,190.68266666666662,0.6902173913043478,0.3097826086956522,11.795840000000014,27.811793573297116,0.13581853143464206,4.927083333333333,17.450000000000045,41.0,52.0,0.9806134259259258,0.6768364407206118,232,266,0,34,886,266,0.2309027777777778
Extended QMIX Replica Mean,101.0,4017,volatile,coordinated,166.1843333333333,0.5517241379310345,0.4482758620689655,12.695840000000029,27.751035911917704,0.009491200157440587,5.600694444444445,22.0,44.0,58.0,0.917824074074074,0.5063856960408684,250,298,0,48,854,298,0.2586805555555556
Extended QMIX Replica Mean,101.0,4018,volatile,coordinated,170.56099999999995,0.6368159203980099,0.36318407960199006,12.395840000000074,27.65247589117337,0.186960421907599,4.105902777777778,14.0,23.0,55.0,0.9748263888888888,0.6207849640685461,244,285,0,41,867,285,0.24739583333333334
Extended QMIX Replica Mean,101.0,4019,volatile,coordinated,149.8840000000001,0.6205128205128205,0.37948717948717947,11.19583999999999,27.700629043753718,0.11343987743952225,5.559027777777778,20.0,52.0,55.0,0.9557291666666666,0.5930422008547008,220,245,0,25,907,245,0.2126736111111111
Extended QMIX Replica Mean,101.0,4020,volatile,coordinated,95.25299999999997,0.6578947368421053,0.3421052631578947,9.945839999999988,27.73632850234253,0.3257683733565472,4.747395833333333,16.0,27.0,39.0,0.9930555555555556,0.6533260233918129,195,223,0,28,929,223,0.1935763888888889
Extended QMIX Replica Mean,101.0,4021,volatile,coordinated,120.83366666666663,0.5869565217391305,0.4130434782608695,11.395839999999973,27.287373113363994,0.016541314237309594,5.09375,17.0,42.0,47.0,0.957175925925926,0.5618206521739132,224,255,0,31,897,255,0.22135416666666666
Extended QMIX Replica Mean,101.0,4022,volatile,coordinated,128.58099999999996,0.6510067114093959,0.3489932885906041,10.395839999999971,27.391169269712847,0.28473070216686924,4.875,16.0,29.0,42.0,0.9904513888888888,0.6447905014914243,204,241,0,37,911,241,0.2092013888888889
Extended QMIX Replica Mean,101.0,4023,volatile,coordinated,144.09866666666667,0.573170731707317,0.426829268292683,12.495840000000017,27.94331304583656,0.031003578616181707,4.657118055555555,17.0,33.0,65.0,0.9337384259259258,0.5351915368112014,246,285,0,39,867,285,0.24739583333333334
Extended QMIX Replica Mean,101.0,4024,volatile,coordinated,170.21899999999988,0.5642857142857143,0.4357142857142857,13.695840000000072,28.058922447637293,0.011405551733324524,3.6753472222222223,12.0,24.0,65.0,0.9270833333333334,0.523139880952381,270,321,0,51,831,321,0.2786458333333333
Extended QMIX Replica Mean,101.0,4025,volatile,coordinated,112.07999999999991,0.6326530612244898,0.36734693877551017,10.995840000000003,27.925294870483416,0.17605708615051446,4.981770833333333,17.0,41.0,50.0,0.9739583333333334,0.6161777210884354,216,247,0,31,905,247,0.2144097222222222
Extended QMIX Replica Mean,101.0,4026,volatile,coordinated,129.56899999999993,0.6033519553072626,0.3966480446927374,10.945839999999954,27.87612599124531,0.17748196254950807,4.241319444444445,12.450000000000045,21.0,47.0,0.9817708333333334,0.5923533519553074,215,253,0,38,899,253,0.21961805555555555
Extended QMIX Replica Mean,101.0,4027,volatile,coordinated,187.3316666666666,0.6278026905829597,0.3721973094170403,13.245840000000078,27.66488724362317,0.10728508896235821,3.552951388888889,11.0,22.0,61.0,0.9597800925925924,0.6025525244975917,261,300,0,39,852,300,0.2604166666666667
Extended QMIX Replica Mean,101.0,4028,volatile,coordinated,158.00633333333323,0.6009174311926605,0.3990825688073395,12.295840000000046,27.786452388006353,0.07683264266087768,3.9175347222222223,12.0,23.0,51.0,0.9742476851851851,0.5854424163268772,242,281,0,39,871,281,0.2439236111111111
Extended QMIX Replica Mean,101.0,4029,volatile,coordinated,188.26933333333352,0.603112840466926,0.39688715953307396,11.84584000000009,27.266769643120483,0.30856282249332023,6.736111111111111,30.0,55.0,65.0,0.9534143518518517,0.5750164378873035,233,281,0,48,871,281,0.2439236111111111
