policy,environment_seed,event_recall,missed_event_rate,total_energy_consumption,harvested_energy,final_battery,mean_aoi,p95_aoi,max_aoi,redundant_sampling,network_coverage,network_utility,raw_episode_reward,sample_action_fraction,samples_delivered,samples_requested,channel_blocks
Fixed Interval,225,0.0892018779342723,0.9107981220657277,4.995839999999857,27.77582209554403,0.6695992533547828,5.4375,11.0,11.0,0.0,0.7682291666666666,0.06852748435054773,-247.58800000000014,0.08333333333333333,96.0,96.0,0.0
Fixed Interval,226,0.10344827586206896,0.896551724137931,4.995839999999857,27.863677478080206,0.6694366610029834,5.4375,11.0,11.0,0.0,0.8023726851851851,0.08300407088122605,-192.7546666666667,0.08333333333333333,96.0,96.0,0.0
Fixed Interval,227,0.0748663101604278,0.9251336898395722,4.995839999999857,27.470396163705733,0.6697624540950567,5.4375,11.0,11.0,0.0,0.7931134259259259,0.05937747573776985,-226.92133333333345,0.08333333333333333,96.0,96.0,0.0
Fixed Interval,228,0.0707070707070707,0.9292929292929293,4.995839999999857,27.692085219615866,0.6700485475391026,5.4375,11.0,11.0,0.0,0.7329282407407407,0.05182320894126449,-243.75466666666645,0.08333333333333333,96.0,96.0,0.0
Fixed Interval,229,0.10852713178294573,0.8914728682170543,4.995839999999857,27.916316505075454,0.6681628218447163,5.4375,11.0,11.0,0.0,0.730613425925926,0.07929137955785244,-272.42133333333305,0.08333333333333333,96.0,96.0,0.0
Fixed Interval,230,0.08673469387755102,0.9132653061224489,4.995839999999857,27.74166292968646,0.6699109136946721,5.4375,11.0,11.0,0.0,0.7719907407407407,0.066958380574452,-228.00466666666674,0.08333333333333333,96.0,96.0,0.0
Greedy,211,0.26436781609195403,0.735632183908046,19.4958400000002,27.58635165301026,0.024554568249104427,8.680555555555555,41.0,57.0,186.0,0.8802083333333334,0.23269875478927204,-236.59299999999962,0.6449652777777778,386.0,743.0,357.0
Greedy,212,0.2892561983471074,0.7107438016528926,19.19584000000018,27.919764761552692,0.02316451279709596,9.190972222222221,42.0,58.0,182.0,0.8373842592592593,0.24221858738904192,-238.06933333333228,0.6328125,380.0,729.0,349.0
Greedy,213,0.31862745098039214,0.6813725490196079,18.99584000000017,27.724887803272157,0.01983670220374214,9.519097222222221,43.0,59.0,180.0,0.8981481481481483,0.2861746550472041,-190.7103333333341,0.6267361111111112,376.0,722.0,346.0
Greedy,214,0.31756756756756754,0.6824324324324325,19.14584000000018,27.94823480825298,0.01992384210776065,9.493055555555555,43.0,62.0,180.0,0.84375,0.2679476351351351,-209.52799999999976,0.6328125,379.0,729.0,350.0
Greedy,215,0.34448160535117056,0.6555183946488294,19.09584000000018,27.457604887378945,0.01855411927079527,9.30295138888889,43.0,61.0,180.0,0.8686342592592592,0.2992285240926545,-168.66933333333415,0.6284722222222222,378.0,724.0,346.0
Greedy,216,0.3983050847457627,0.6016949152542372,19.345840000000187,27.32361408507136,0.024813587715293167,9.0078125,42.0,60.0,180.0,0.921875,0.3671875,-116.7360000000008,0.6345486111111112,383.0,731.0,348.0
Greedy,217,0.28695652173913044,0.7130434782608696,18.895840000000167,28.049193411107996,0.01630600687802856,9.770833333333334,44.0,62.0,179.0,0.7826967592592593,0.2245999396135266,-259.9053333333322,0.6241319444444444,374.0,719.0,345.0
Greedy,218,0.26903553299492383,0.7309644670050761,19.045840000000176,27.828259921270625,0.016678817832853583,9.43576388888889,43.0,61.0,183.0,0.8784722222222222,0.23634024252679073,-227.88299999999984,0.6319444444444444,377.0,728.0,351.0
Greedy,219,0.3463414634146341,0.6536585365853659,19.295840000000187,27.502366090802504,0.019046817072825697,9.035590277777779,42.0,60.0,181.0,0.9027777777777778,0.31266937669376693,-171.24500000000046,0.6388888888888888,382.0,736.0,354.0
Greedy,220,0.3127962085308057,0.6872037914691943,19.245840000000186,27.96253468956628,0.03012973156946764,8.97482638888889,42.0,57.0,183.0,0.8854166666666666,0.27695497630331756,-201.32000000000033,0.6354166666666666,381.0,732.0,351.0
Greedy,221,0.30303030303030304,0.696969696969697,19.695840000000207,27.87188910352081,0.01322251520845795,7.983506944444445,39.0,51.0,189.0,0.8787615740740742,0.2662913860830528,-224.54066666666733,0.65625,390.0,756.0,366.0
Greedy,222,0.3360995850622407,0.6639004149377593,19.14584000000018,27.42557524730638,0.01699892284887263,9.180555555555555,42.0,56.0,186.0,0.8940972222222222,0.3005057053941909,-178.03700000000038,0.6354166666666666,379.0,732.0,353.0
Greedy,223,0.2760416666666667,0.7239583333333333,19.34584000000019,27.78823108417696,0.029668434622776966,9.139756944444445,42.0,61.0,183.0,0.8559027777777778,0.23626482928240744,-228.76499999999936,0.6336805555555556,383.0,730.0,347.0
Greedy,224,0.34183673469387754,0.6581632653061225,19.39584000000019,28.08723978600349,0.021313914938783485,8.816840277777779,41.0,59.0,188.0,0.9097222222222222,0.3109764739229025,-174.7350000000004,0.6362847222222222,384.0,733.0,349.0
Greedy,225,0.25821596244131456,0.7417840375586855,19.645840000000206,27.77582209554403,0.0198357802996191,8.160590277777779,39.450000000000045,55.0,190.0,0.8521412037037037,0.22003646105025215,-260.29733333333263,0.6467013888888888,389.0,745.0,356.0
Greedy,226,0.3333333333333333,0.6666666666666667,19.4958400000002,27.863677478080206,0.01608722649300224,8.830729166666666,41.0,59.0,185.0,0.8845486111111112,0.29484953703703703,-189.49000000000024,0.640625,386.0,738.0,352.0
Greedy,227,0.32620320855614976,0.6737967914438503,19.4958400000002,27.470396163705733,0.031238347973406657,8.668402777777779,41.0,56.0,190.0,0.9027777777777778,0.29448900772430187,-193.48000000000022,0.6397569444444444,386.0,737.0,351.0
Greedy,228,0.16161616161616163,0.8383838383838383,19.295840000000187,27.692085219615866,0.024319454554515993,9.039930555555555,42.0,57.0,181.0,0.7890625,0.12752525252525254,-322.93599999999884,0.6380208333333334,382.0,735.0,353.0
Greedy,229,0.2596899224806202,0.7403100775193798,19.04584000000018,27.916316505075454,0.02436901407006833,9.2578125,43.0,58.0,187.0,0.8194444444444444,0.21280146425495264,-271.2190000000001,0.6319444444444444,377.0,728.0,351.0
Greedy,230,0.2857142857142857,0.7142857142857143,19.345840000000187,27.74166292968646,0.019754878327826915,8.702256944444445,41.0,59.0,186.0,0.8466435185185186,0.24189814814814817,-230.77266666666708,0.640625,383.0,738.0,355.0
Improved QMIX,211,0.553639846743295,0.446360153256705,11.729173333333316,27.586351653010258,0.057853282977523866,5.625,22.333333333333332,46.666666666666664,52.0,0.9590084876543209,0.5309545506953314,80.03311111111108,0.23350694444444442,230.66666666666666,269.0,38.333333333333336
Improved QMIX,212,0.5495867768595041,0.45041322314049587,12.962506666666714,27.91976476155269,0.02928474269574678,5.234664351851852,22.666666666666668,42.333333333333336,57.333333333333336,0.9265046296296297,0.5092377372206919,117.69666666666666,0.2604166666666667,255.33333333333334,300.0,44.666666666666664
Improved QMIX,213,0.5996732026143791,0.4003267973856209,12.92917333333338,27.724887803272157,0.0183881545603375,4.826099537037037,19.150000000000016,44.333333333333336,58.666666666666664,0.9591049382716049,0.5751908209271364,135.49522222222222,0.2609953703703704,254.66666666666666,300.6666666666667,46.0
Improved QMIX,214,0.5292792792792793,0.4707207207207207,13.512506666666768,27.94823480825298,0.07895578549625593,7.775173611111112,37.666666666666664,65.66666666666667,75.0,0.9162808641975309,0.48497716466466473,124.73455555555552,0.28935185185185186,266.3333333333333,333.3333333333333,67.0
Improved QMIX,215,0.544035674470457,0.45596432552954297,13.412506666666722,27.457604887378945,0.08092043956346037,6.6313657407407405,31.48333333333335,56.333333333333336,63.0,0.9171489197530865,0.4990000103224741,156.30388888888888,0.2743055555555556,264.3333333333333,316.0,51.666666666666664
Improved QMIX,216,0.6214689265536723,0.3785310734463277,13.11250666666671,27.32361408507136,0.02975004097892397,6.96556712962963,31.666666666666668,55.333333333333336,64.33333333333333,0.9638310185185185,0.5990462014804353,183.28499999999994,0.2566550925925926,258.3333333333333,295.6666666666667,37.333333333333336
Improved QMIX,217,0.49082125603864735,0.5091787439613527,14.329173333333413,28.049193411107996,0.02029357355041293,5.522858796296297,24.48333333333335,44.333333333333336,75.66666666666667,0.8795331790123457,0.4317028985507247,107.75122222222224,0.30034722222222227,282.6666666666667,346.0,63.333333333333336
Improved QMIX,218,0.6159052453468697,0.3840947546531303,12.84584000000003,27.828259921270625,0.09642367557986875,6.133969907407407,28.666666666666668,49.0,59.0,0.9560185185185185,0.5888001739048693,143.83433333333338,0.2445023148148148,253.0,281.6666666666667,28.666666666666668
Improved QMIX,219,0.5983739837398373,0.40162601626016264,12.645840000000014,27.502366090802507,0.10627790020027493,6.860532407407407,31.333333333333332,58.0,54.333333333333336,0.9591049382716048,0.5739418661547725,136.70688888888887,0.24623842592592593,249.0,283.6666666666667,34.666666666666664
Improved QMIX,220,0.6161137440758294,0.38388625592417064,13.82917333333348,27.96253468956628,0.06452221563893921,4.427083333333333,17.0,36.0,67.33333333333333,0.9716435185185186,0.5987087502194138,152.2406666666666,0.2722800925925926,272.6666666666667,313.6666666666667,41.0
Improved QMIX,221,0.5584415584415584,0.44155844155844154,13.095840000000061,27.87188910352081,0.012738030494058998,4.186053240740741,14.333333333333334,29.0,55.666666666666664,0.9614197530864197,0.5369443442360109,122.2322222222222,0.2609953703703704,258.0,300.6666666666667,42.666666666666664
Improved QMIX,222,0.5947441217150761,0.405255878284924,12.429173333333347,27.42557524730638,0.07961356448089563,6.7485532407407405,30.48333333333335,51.666666666666664,57.0,0.9625771604938271,0.5724988473951128,172.21388888888893,0.24305555555555555,244.66666666666666,280.0,35.333333333333336
Improved QMIX,223,0.5625,0.4375,12.195840000000038,27.78823108417696,0.11548847600998706,4.767939814814814,16.48333333333335,41.0,50.0,0.9479166666666666,0.5332131719393005,106.9066666666667,0.2398726851851852,240.0,276.3333333333333,36.333333333333336
Improved QMIX,224,0.6309523809523809,0.36904761904761907,12.862506666666704,28.08723978600349,0.08216799386017994,4.561342592592593,16.81666666666668,38.333333333333336,59.666666666666664,0.9814814814814815,0.6192631566515495,156.4283333333333,0.2609953703703704,253.33333333333334,300.6666666666667,47.333333333333336
Improved QMIX,225,0.5273865414710485,0.4726134585289515,12.545840000000018,27.77582209554403,0.03179166396178957,4.985243055555556,21.666666666666668,36.666666666666664,60.666666666666664,0.94164737654321,0.4966206058366662,80.16377777777767,0.2488425925925926,247.0,286.6666666666667,39.666666666666664
Improved QMIX,226,0.5038314176245211,0.4961685823754789,10.729173333333264,27.863677478080206,0.20632314335172705,8.098668981481481,37.666666666666664,59.0,42.333333333333336,0.9295910493827161,0.4683653061586492,49.04488888888887,0.20949074074074073,210.66666666666666,241.33333333333334,30.666666666666668
Improved QMIX,227,0.5704099821746881,0.42959001782531187,12.262506666666672,27.470396163705733,0.04591474047258288,4.877025462962963,18.333333333333332,42.0,56.333333333333336,0.9600694444444443,0.5476414471512511,99.12999999999998,0.24710648148148148,241.33333333333334,284.6666666666667,43.333333333333336
Improved QMIX,228,0.4696969696969697,0.5303030303030304,11.245839999999951,27.692085219615866,0.13966033123698707,6.122395833333333,26.150000000000016,45.666666666666664,43.333333333333336,0.8913966049382714,0.41870187211622395,40.88455555555554,0.21383101851851852,221.0,246.33333333333334,25.333333333333332
Improved QMIX,229,0.5852713178294574,0.41472868217054265,13.729173333333451,27.916316505075454,0.08256416369893305,4.5063657407407405,16.48333333333335,35.333333333333336,56.0,0.9462770061728395,0.5538370149057327,172.0194444444444,0.26765046296296297,270.6666666666667,308.3333333333333,37.666666666666664
Improved QMIX,230,0.6020408163265306,0.39795918367346933,11.729173333333327,27.74166292968646,0.09324622067464221,5.278935185185186,18.0,32.333333333333336,46.666666666666664,0.9667245370370371,0.5820223922902494,141.36333333333332,0.23177083333333334,230.66666666666666,267.0,36.333333333333336
Published IQL,211,0.38888888888888884,0.6111111111111112,14.579173333333403,27.586351653010258,0.027912256737011604,8.72800925925926,36.15000000000001,57.0,58.666666666666664,0.9159915123456789,0.35668934919114514,-46.91944444444447,0.2980324074074074,287.6666666666667,343.3333333333333,55.666666666666664
Published IQL,212,0.42975206611570244,0.5702479338842975,15.19584000000009,27.91976476155269,0.01687718126327574,8.135416666666666,34.666666666666664,52.666666666666664,87.0,0.8965084876543209,0.385466087644118,-18.60488888888889,0.3304398148148148,300.0,380.6666666666667,80.66666666666667
Published IQL,213,0.4477124183006536,0.5522875816993463,15.129173333333418,27.724887803272157,0.023445194936909722,9.080729166666666,39.333333333333336,61.666666666666664,76.33333333333333,0.9239004629629629,0.41364549291939,-4.006666666666656,0.32465277777777773,298.6666666666667,374.0,75.33333333333333
Published IQL,214,0.40878378378378377,0.5912162162162162,15.47917333333344,27.94823480825298,0.025644969266590666,9.570023148148147,41.15000000000001,64.0,91.33333333333333,0.8840663580246914,0.3614532501251251,-28.85055555555556,0.3695023148148148,305.6666666666667,425.6666666666667,120.0
Published IQL,215,0.43812709030100333,0.5618729096989967,15.662506666666744,27.457604887378945,0.027147393699432282,8.728877314814815,39.0,61.666666666666664,87.66666666666667,0.8926504629629629,0.3911846716420992,14.226333333333336,0.3576388888888889,309.3333333333333,412.0,102.66666666666667
Published IQL,216,0.4830508474576271,0.516949152542373,15.429173333333438,27.32361408507136,0.02405298965121754,9.904224537037036,41.0,58.0,80.0,0.9328703703703703,0.4508649495187278,39.61399999999998,0.33738425925925924,304.6666666666667,388.6666666666667,84.0
Published IQL,217,0.3739130434782609,0.6260869565217391,16.0958400000001,28.049193411107996,0.013911052973597097,9.066261574074074,40.666666666666664,63.666666666666664,94.66666666666667,0.8232060185185186,0.3081353998926463,-70.09733333333332,0.3616898148148148,318.0,416.6666666666667,98.66666666666667
Published IQL,218,0.4602368866328257,0.5397631133671743,15.795840000000092,27.828259921270625,0.027406274290994282,9.719039351851853,40.15000000000001,62.666666666666664,62.666666666666664,0.9211033950617283,0.42484734364228866,11.951444444444448,0.32060185185185186,312.0,369.3333333333333,57.333333333333336
Published IQL,219,0.43252032520325207,0.567479674796748,15.812506666666764,27.502366090802507,0.019470669280376593,9.483796296296296,39.9666666666667,62.333333333333336,77.0,0.9226466049382717,0.3993728357422463,-17.468444444444447,0.33709490740740744,312.3333333333333,388.3333333333333,76.0
Published IQL,220,0.4486571879936809,0.5513428120063192,15.912506666666802,27.96253468956628,0.029532397771927007,8.326967592592593,36.48333333333335,62.0,91.0,0.9249614197530865,0.41555954157158737,-9.688444444444444,0.3475115740740741,314.3333333333333,400.3333333333333,86.0
Published IQL,221,0.38672438672438675,0.6132756132756133,15.279173333333459,27.87188910352081,0.019313129646115076,8.552372685185185,36.48333333333335,61.0,62.0,0.9113618827160493,0.35257502271391156,-45.23711111111111,0.3148148148148148,301.6666666666667,362.6666666666667,61.0
Published IQL,222,0.4785615491009682,0.5214384508990318,15.779173333333404,27.42557524730638,0.029738155124360687,10.565104166666666,42.15000000000001,58.333333333333336,71.33333333333333,0.9217785493827161,0.4415905467189181,41.60855555555555,0.3249421296296296,311.6666666666667,374.3333333333333,62.666666666666664
Published IQL,223,0.3958333333333333,0.6041666666666666,14.729173333333433,27.78823108417696,0.02108006472915937,8.013599537037036,34.816666666666684,58.666666666666664,66.66666666666667,0.9096257716049383,0.3610573599858539,-35.16244444444443,0.30179398148148145,290.6666666666667,347.6666666666667,57.0
Published IQL,224,0.5068027210884354,0.4931972789115646,15.345840000000115,28.08723978600349,0.024130656146651098,8.78269675925926,38.0,64.0,81.66666666666667,0.9505208333333334,0.48181807445200303,38.60300000000001,0.33101851851851855,303.0,381.3333333333333,78.33333333333333
Published IQL,225,0.3708920187793427,0.6291079812206574,15.429173333333429,27.77582209554403,0.022270405940746685,7.1030092592592595,31.150000000000016,50.333333333333336,80.33333333333333,0.8993055555555557,0.3338943770648583,-70.57099999999996,0.3327546296296296,304.6666666666667,383.3333333333333,78.66666666666667
Published IQL,226,0.40613026819923376,0.5938697318007663,14.41250666666672,27.863677478080206,0.02464968262967814,9.447627314814815,39.816666666666684,59.0,66.0,0.8978587962962963,0.36497578756917837,-42.02466666666665,0.28848379629629634,284.3333333333333,332.3333333333333,48.0
Published IQL,227,0.43315508021390375,0.5668449197860962,14.895840000000106,27.470396163705733,0.03378135675745004,7.700520833333333,33.0,54.333333333333336,76.0,0.9326774691358025,0.4042755991285403,-19.415888888888897,0.3151041666666667,294.0,363.0,69.0
Published IQL,228,0.3114478114478115,0.6885521885521886,14.629173333333414,27.692085219615866,0.028385949875051244,9.394386574074074,38.0,57.333333333333336,52.0,0.8433641975308642,0.2629623784137673,-98.97477777777767,0.28703703703703703,288.6666666666667,330.6666666666667,42.0
Published IQL,229,0.3953488372093023,0.6046511627906977,15.545840000000133,27.916316505075454,0.022745553463027323,8.552083333333334,36.666666666666664,57.0,80.0,0.8757716049382717,0.3469022155230166,-42.911444444444435,0.3255208333333333,307.0,375.0,68.0
Published IQL,230,0.4217687074829932,0.5782312925170068,14.245840000000072,27.74166292968646,0.03179375473132097,8.869502314814815,35.333333333333336,55.333333333333336,56.0,0.9181134259259259,0.3887412603930461,-12.420333333333332,0.296875,281.0,342.0,61.0
Published QMIX,211,0.41954022988505746,0.5804597701149425,12.862506666666677,27.586351653010258,0.019947309614674964,9.223090277777777,37.0,59.0,52.666666666666664,0.9194637345679011,0.38712173619980134,-20.16244444444447,0.2578125,253.33333333333334,297.0,43.666666666666664
Published QMIX,212,0.4517906336088154,0.5482093663911846,14.06250666666675,27.91976476155269,0.00989864547745349,8.49045138888889,35.63333333333336,55.666666666666664,70.66666666666667,0.8930362654320988,0.4042030149984696,11.245777777777802,0.2922453703703704,277.3333333333333,336.6666666666667,59.333333333333336
Published QMIX,213,0.477124183006536,0.5228758169934641,13.445840000000052,27.724887803272157,0.028131679667946937,9.134837962962964,38.48333333333335,60.0,60.0,0.9289158950617283,0.44398914079520696,32.13277777777774,0.2760416666666667,265.0,318.0,53.0
Published QMIX,214,0.45720720720720714,0.5427927927927928,14.495840000000115,27.94823480825298,0.025998283558440746,9.697048611111112,40.666666666666664,63.666666666666664,81.66666666666667,0.8907214506172839,0.407690568172339,33.24311111111114,0.32320601851851855,286.0,372.3333333333333,86.33333333333333
Published QMIX,215,0.4459308807134894,0.5540691192865106,14.5791733333334,27.457604887378945,0.02700208876602736,8.933159722222223,39.333333333333336,60.0,70.33333333333333,0.8890817901234568,0.39680622651637143,35.75122222222222,0.3064236111111111,287.6666666666667,353.0,65.33333333333333
Published QMIX,216,0.5451977401129944,0.4548022598870056,14.245840000000102,27.32361408507136,0.024483286745290104,9.52199074074074,38.333333333333336,60.0,72.0,0.9446373456790124,0.5150495658087466,103.61055555555554,0.29542824074074076,281.0,340.3333333333333,59.333333333333336
Published QMIX,217,0.38647342995169076,0.6135265700483092,14.545840000000084,28.049193411107996,0.01366061462707273,9.266203703703704,41.30000000000003,63.666666666666664,69.33333333333333,0.8237847222222222,0.31950958355698694,-36.15100000000002,0.3084490740740741,287.0,355.3333333333333,68.33333333333333
Published QMIX,218,0.46700507614213205,0.532994923857868,13.745840000000044,27.828259921270625,0.05308533724960116,10.13599537037037,42.0,62.666666666666664,55.666666666666664,0.9158950617283951,0.429629237951996,23.75844444444446,0.27199074074074076,271.0,313.3333333333333,42.333333333333336
Published QMIX,219,0.49105691056910566,0.5089430894308943,14.095840000000045,27.502366090802507,0.020755517372719565,9.414641203703704,40.333333333333336,63.0,63.0,0.9271797839506172,0.4557931534176453,38.78877777777779,0.2864583333333333,278.0,330.0,52.0
Published QMIX,220,0.4802527646129542,0.5197472353870458,14.579173333333474,27.96253468956628,0.027846243783170865,8.533275462962964,36.0,64.0,68.0,0.922067901234568,0.44379991662278395,30.485222222222216,0.29253472222222227,287.6666666666667,337.0,49.333333333333336
Published QMIX,221,0.4069264069264069,0.593073593073593,14.045840000000103,27.87188910352081,0.018345508846737846,8.233217592592593,34.48333333333335,60.0,55.666666666666664,0.9072145061728395,0.37009771992410884,-22.624555555555556,0.2803819444444444,277.0,323.0,46.0
Published QMIX,222,0.5159059474412172,0.48409405255878285,13.929173333333367,27.42557524730638,0.03306712918943361,9.970486111111112,40.666666666666664,60.0,64.66666666666667,0.9328703703703703,0.48214422929153217,85.71933333333335,0.27835648148148145,274.6666666666667,320.6666666666667,46.0
Published QMIX,223,0.4166666666666667,0.5833333333333334,13.495840000000072,27.78823108417696,0.0355519996129967,8.368923611111112,37.666666666666664,64.0,53.666666666666664,0.9094328703703703,0.38060317804783955,-11.292999999999976,0.2688078703703704,266.0,309.6666666666667,43.666666666666664
Published QMIX,224,0.5306122448979592,0.46938775510204084,14.129173333333412,28.08723978600349,0.02166335947583217,8.95949074074074,38.816666666666684,61.333333333333336,61.0,0.9534143518518517,0.5069439523494583,70.91133333333333,0.2873263888888889,278.6666666666667,331.0,52.333333333333336
Published QMIX,225,0.40062597809076683,0.5993740219092332,13.862506666666727,27.77582209554403,0.026255459077137153,7.65943287037037,32.48333333333335,56.666666666666664,61.0,0.9069251543209877,0.36453805135338785,-31.50988888888884,0.2838541666666667,273.3333333333333,327.0,53.666666666666664
Published QMIX,226,0.4310344827586207,0.5689655172413793,12.729173333333343,27.863677478080206,0.03750189530504331,10.161168981481481,41.15000000000001,62.333333333333336,53.666666666666664,0.9094328703703703,0.39246255055342694,-13.786666666666692,0.2508680555555555,250.66666666666666,289.0,38.333333333333336
Published QMIX,227,0.4741532976827094,0.5258467023172906,13.729173333333407,27.470396163705733,0.03308211365495506,7.859375,33.48333333333335,54.0,65.0,0.9323881172839505,0.44277538456460025,17.027444444444424,0.27748842592592593,270.6666666666667,319.6666666666667,49.0
Published QMIX,228,0.33164983164983164,0.6683501683501684,12.779173333333361,27.692085219615866,0.03989794595721141,8.580150462962964,35.30000000000003,55.666666666666664,49.333333333333336,0.8478009259259259,0.2819777637485971,-77.75666666666669,0.2546296296296296,251.66666666666666,293.3333333333333,41.666666666666664
Published QMIX,229,0.4392764857881137,0.5607235142118864,14.27917333333346,27.916316505075454,0.029512776381425205,8.5546875,35.48333333333335,58.666666666666664,63.666666666666664,0.8853202160493828,0.39026387094458803,12.134222222222176,0.2867476851851852,281.6666666666667,330.3333333333333,48.666666666666664
Published QMIX,230,0.45408163265306123,0.5459183673469388,13.04584000000005,27.74166292968646,0.03554474379108107,9.40162037037037,37.816666666666684,62.666666666666664,46.333333333333336,0.9241898148148149,0.4211855749244142,20.523666666666667,0.2554976851851852,257.0,294.3333333333333,37.333333333333336
Published VDN,211,0.4157088122605364,0.5842911877394635,14.41250666666673,27.586351653010258,0.02274909879765104,7.9623842592592595,34.816666666666684,53.333333333333336,64.66666666666667,0.9227430555555557,0.3837936355896126,-30.25066666666665,0.29340277777777773,284.3333333333333,338.0,53.666666666666664
Published VDN,212,0.45041322314049587,0.5495867768595041,15.345840000000088,27.91976476155269,0.016877181263275736,7.991608796296297,34.48333333333335,55.0,79.66666666666667,0.8971836419753085,0.40409301346801346,3.55888888888888,0.3249421296296296,303.0,374.3333333333333,71.33333333333333
Published VDN,213,0.4526143790849673,0.5473856209150327,14.99584000000007,27.724887803272157,0.020860312758702728,8.068576388888888,36.0,57.0,84.0,0.9192708333333334,0.41611207561728386,-4.572999999999985,0.32436342592592593,296.0,373.6666666666667,77.66666666666667
Published VDN,214,0.42567567567567566,0.5743243243243242,15.262506666666766,27.94823480825298,0.03262668073571188,9.227430555555555,41.333333333333336,68.33333333333333,96.0,0.8888888888888888,0.37838228853853845,-10.91100000000003,0.3616898148148148,301.3333333333333,416.6666666666667,115.33333333333333
Published VDN,215,0.4414715719063545,0.5585284280936456,15.512506666666733,27.457604887378945,0.023116226067835796,8.391203703703704,38.666666666666664,64.33333333333333,84.0,0.890528549382716,0.39322174738841403,20.876555555555555,0.3443287037037037,306.3333333333333,396.6666666666667,90.33333333333333
Published VDN,216,0.5395480225988701,0.4604519774011299,15.562506666666758,27.32361408507136,0.02296415505750667,9.19386574074074,39.333333333333336,57.0,86.33333333333333,0.9436728395061729,0.5091550435499058,87.22777777777776,0.33564814814814814,307.3333333333333,386.6666666666667,79.33333333333333
Published VDN,217,0.3893719806763285,0.6106280193236714,16.16250666666676,28.049193411107996,0.02338538400489817,8.242766203703704,38.48333333333335,58.333333333333336,97.33333333333333,0.8265817901234568,0.3219197307210592,-50.91344444444443,0.3616898148148148,319.3333333333333,416.6666666666667,97.33333333333333
Published VDN,218,0.48900169204737737,0.5109983079526227,15.662506666666745,27.828259921270625,0.028165258728441916,7.89380787037037,35.0,59.666666666666664,76.33333333333333,0.9280478395061729,0.4540341817070878,29.23911111111114,0.3179976851851852,309.3333333333333,366.3333333333333,57.0
Published VDN,219,0.4666666666666666,0.5333333333333333,15.412506666666737,27.502366090802507,0.024242066572766268,8.939236111111112,38.9666666666667,62.333333333333336,79.66666666666667,0.9249614197530862,0.4317703628425173,8.533888888888876,0.3237847222222222,304.3333333333333,373.0,68.66666666666667
Published VDN,220,0.45339652448657186,0.5466034755134281,15.829173333333458,27.96253468956628,0.029227162290471898,7.088252314814814,32.333333333333336,55.666666666666664,95.33333333333333,0.9153163580246914,0.4149780951963022,-8.621222222222187,0.33738425925925924,312.6666666666667,388.6666666666667,76.0
Published VDN,221,0.4011544011544011,0.5988455988455988,15.395840000000106,27.87188910352081,0.016470181261890426,6.990162037037038,31.150000000000016,53.666666666666664,72.33333333333333,0.921971450617284,0.37002131099353325,-34.156555555555535,0.3165509259259259,304.0,364.6666666666667,60.666666666666664
Published VDN,222,0.5062240663900415,0.49377593360995853,15.312506666666712,27.42557524730638,0.027588303695795745,8.994212962962962,38.48333333333335,53.666666666666664,85.0,0.9282407407407408,0.46995022988064145,62.272666666666645,0.32002314814814814,302.3333333333333,368.6666666666667,66.33333333333333
Published VDN,223,0.4166666666666667,0.5833333333333333,14.91250666666676,27.78823108417696,0.029334729839789245,6.587673611111112,29.81666666666668,56.666666666666664,72.66666666666667,0.9157986111111112,0.3820755570023149,-21.114666666666654,0.3046875,294.3333333333333,351.0,56.666666666666664
Published VDN,224,0.5,0.5,15.179173333333429,28.08723978600349,0.023490876370245353,8.245659722222223,36.333333333333336,57.333333333333336,82.66666666666667,0.953414351851852,0.47675687751952633,35.59733333333333,0.3243634259259259,299.6666666666667,373.6666666666667,74.0
Published VDN,225,0.38184663536776214,0.6181533646322378,15.379173333333421,27.77582209554403,0.02997531887250589,6.69212962962963,30.48333333333335,50.0,85.33333333333333,0.9003665123456791,0.3439854662957167,-63.72877777777774,0.32928240740740744,303.6666666666667,379.3333333333333,75.66666666666667
Published VDN,226,0.4157088122605364,0.5842911877394635,13.929173333333381,27.863677478080206,0.01656238573880414,8.471064814814815,37.816666666666684,58.0,71.33333333333333,0.9045138888888888,0.37619177486873845,-35.212333333333326,0.2829861111111111,274.6666666666667,326.0,51.333333333333336
Published VDN,227,0.43315508021390375,0.5668449197860962,14.762506666666757,27.470396163705733,0.022252426228674533,7.0350115740740735,31.333333333333332,49.333333333333336,78.0,0.9327739197530863,0.4041698644946194,-19.09911111111111,0.31047453703703703,291.3333333333333,357.6666666666667,66.33333333333333
Published VDN,228,0.32323232323232326,0.6767676767676768,14.279173333333409,27.692085219615866,0.03539437834220976,7.24681712962963,31.666666666666668,52.666666666666664,65.0,0.8422067901234568,0.2724739680758199,-95.06844444444448,0.28530092592592593,281.6666666666667,328.6666666666667,47.0
Published VDN,229,0.42118863049095606,0.5788113695090439,15.62917333333346,27.916316505075454,0.025375551402107243,7.289351851851852,31.150000000000016,54.666666666666664,80.33333333333333,0.8870563271604938,0.37405568116566185,-15.17011111111112,0.32609953703703703,308.6666666666667,375.6666666666667,67.0
Published VDN,230,0.457482993197279,0.5425170068027211,14.179173333333415,27.74166292968646,0.024020099655577425,7.616608796296295,32.333333333333336,52.666666666666664,62.0,0.9252507716049383,0.42354861504787106,13.374555555555546,0.2890625,279.6666666666667,333.0,53.333333333333336
