policy,training_seed,environment_seed,scenario,regime,raw_episode_reward,event_recall,missed_event_rate,total_energy_consumption,harvested_energy,final_battery,mean_aoi,p95_aoi,max_aoi,redundant_sampling,network_coverage,network_utility,samples_delivered,samples_requested,sample_rejections,channel_blocks,sleep_actions,sample_actions,sample_action_fraction
Always Sleep,,221,volatile,coordinated,-398.99999999999847,0.0,1.0,0.1958400000000021,27.87188910352081,0.9875899999999997,144.5,274.0,288.0,0.0,0.6840277777777778,0.0,0,0,0,0,1152,0,0.0
Always Sleep,,222,volatile,coordinated,-413.9999999999981,0.0,1.0,0.1958400000000021,27.42557524730638,0.9875899999999997,144.5,274.0,288.0,0.0,0.6284722222222222,0.0,0,0,0,0,1152,0,0.0
Always Sleep,,223,volatile,coordinated,-340.49999999999807,0.0,1.0,0.1958400000000021,27.78823108417696,0.9875899999999997,144.5,274.0,288.0,0.0,0.6875,0.0,0,0,0,0,1152,0,0.0
Always Sleep,,224,volatile,coordinated,-346.49999999999847,0.0,1.0,0.1958400000000021,28.08723978600349,0.9875899999999997,144.5,274.0,288.0,0.0,0.6944444444444444,0.0,0,0,0,0,1152,0,0.0
Always Sleep,,225,volatile,coordinated,-371.9999999999974,0.0,1.0,0.1958400000000021,27.77582209554403,0.9875899999999997,144.5,274.0,288.0,0.0,0.6944444444444444,0.0,0,0,0,0,1152,0,0.0
Always Sleep,,226,volatile,coordinated,-313.49999999999744,0.0,1.0,0.1958400000000021,27.863677478080206,0.9875899999999997,144.5,274.0,288.0,0.0,0.7291666666666666,0.0,0,0,0,0,1152,0,0.0
Always Sleep,,227,volatile,coordinated,-332.99999999999875,0.0,1.0,0.1958400000000021,27.470396163705733,0.9875899999999997,144.5,274.0,288.0,0.0,0.7222222222222222,0.0,0,0,0,0,1152,0,0.0
Always Sleep,,228,volatile,coordinated,-349.49999999999744,0.0,1.0,0.1958400000000021,27.692085219615866,0.9875899999999997,144.5,274.0,288.0,0.0,0.6631944444444444,0.0,0,0,0,0,1152,0,0.0
Always Sleep,,229,volatile,coordinated,-439.49999999999784,0.0,1.0,0.1958400000000021,27.916316505075454,0.9875899999999997,144.5,274.0,288.0,0.0,0.6180555555555556,0.0,0,0,0,0,1152,0,0.0
Always Sleep,,230,volatile,coordinated,-346.499999999998,0.0,1.0,0.1958400000000021,27.74166292968646,0.9875899999999997,144.5,274.0,288.0,0.0,0.6944444444444444,0.0,0,0,0,0,1152,0,0.0
Always Sample,,211,volatile,coordinated,-236.59299999999962,0.26436781609195403,0.735632183908046,19.4958400000002,27.58635165301026,0.024554568249104427,8.680555555555555,41.0,57.0,186.0,0.8802083333333334,0.23269875478927204,386,743,0,357,409,743,0.6449652777777778
Always Sample,,212,volatile,coordinated,-238.06933333333228,0.2892561983471074,0.7107438016528926,19.19584000000018,27.919764761552692,0.02316451279709596,9.190972222222221,42.0,58.0,182.0,0.8373842592592593,0.24221858738904192,380,729,0,349,423,729,0.6328125
Always Sample,,213,volatile,coordinated,-190.7103333333341,0.31862745098039214,0.6813725490196079,18.99584000000017,27.724887803272157,0.01983670220374214,9.519097222222221,43.0,59.0,180.0,0.8981481481481483,0.2861746550472041,376,722,0,346,430,722,0.6267361111111112
Always Sample,,214,volatile,coordinated,-209.52799999999976,0.31756756756756754,0.6824324324324325,19.14584000000018,27.94823480825298,0.01992384210776065,9.493055555555555,43.0,62.0,180.0,0.84375,0.2679476351351351,379,729,0,350,423,729,0.6328125
Always Sample,,215,volatile,coordinated,-168.66933333333415,0.34448160535117056,0.6555183946488294,19.09584000000018,27.457604887378945,0.01855411927079527,9.30295138888889,43.0,61.0,180.0,0.8686342592592592,0.2992285240926545,378,724,0,346,428,724,0.6284722222222222
Always Sample,,216,volatile,coordinated,-116.7360000000008,0.3983050847457627,0.6016949152542372,19.345840000000187,27.32361408507136,0.024813587715293167,9.0078125,42.0,60.0,180.0,0.921875,0.3671875,383,731,0,348,421,731,0.6345486111111112
Always Sample,,217,volatile,coordinated,-259.9053333333322,0.28695652173913044,0.7130434782608696,18.895840000000167,28.049193411107996,0.01630600687802856,9.770833333333334,44.0,62.0,179.0,0.7826967592592593,0.2245999396135266,374,719,0,345,433,719,0.6241319444444444
Always Sample,,218,volatile,coordinated,-227.88299999999984,0.26903553299492383,0.7309644670050761,19.045840000000176,27.828259921270625,0.016678817832853583,9.43576388888889,43.0,61.0,183.0,0.8784722222222222,0.23634024252679073,377,728,0,351,424,728,0.6319444444444444
Always Sample,,219,volatile,coordinated,-171.24500000000046,0.3463414634146341,0.6536585365853659,19.295840000000187,27.502366090802504,0.019046817072825697,9.035590277777779,42.0,60.0,181.0,0.9027777777777778,0.31266937669376693,382,736,0,354,416,736,0.6388888888888888
Always Sample,,220,volatile,coordinated,-201.32000000000033,0.3127962085308057,0.6872037914691943,19.245840000000186,27.96253468956628,0.03012973156946764,8.97482638888889,42.0,57.0,183.0,0.8854166666666666,0.27695497630331756,381,732,0,351,420,732,0.6354166666666666
Always Sample,,221,volatile,coordinated,-224.54066666666733,0.30303030303030304,0.696969696969697,19.695840000000207,27.87188910352081,0.01322251520845795,7.983506944444445,39.0,51.0,189.0,0.8787615740740742,0.2662913860830528,390,756,0,366,396,756,0.65625
Always Sample,,222,volatile,coordinated,-178.03700000000038,0.3360995850622407,0.6639004149377593,19.14584000000018,27.42557524730638,0.01699892284887263,9.180555555555555,42.0,56.0,186.0,0.8940972222222222,0.3005057053941909,379,732,0,353,420,732,0.6354166666666666
Always Sample,,223,volatile,coordinated,-228.76499999999936,0.2760416666666667,0.7239583333333333,19.34584000000019,27.78823108417696,0.029668434622776966,9.139756944444445,42.0,61.0,183.0,0.8559027777777778,0.23626482928240744,383,730,0,347,422,730,0.6336805555555556
Always Sample,,224,volatile,coordinated,-174.7350000000004,0.34183673469387754,0.6581632653061225,19.39584000000019,28.08723978600349,0.021313914938783485,8.816840277777779,41.0,59.0,188.0,0.9097222222222222,0.3109764739229025,384,733,0,349,419,733,0.6362847222222222
Always Sample,,225,volatile,coordinated,-260.29733333333263,0.25821596244131456,0.7417840375586855,19.645840000000206,27.77582209554403,0.0198357802996191,8.160590277777779,39.450000000000045,55.0,190.0,0.8521412037037037,0.22003646105025215,389,745,0,356,407,745,0.6467013888888888
Always Sample,,226,volatile,coordinated,-189.49000000000024,0.3333333333333333,0.6666666666666667,19.4958400000002,27.863677478080206,0.01608722649300224,8.830729166666666,41.0,59.0,185.0,0.8845486111111112,0.29484953703703703,386,738,0,352,414,738,0.640625
Always Sample,,227,volatile,coordinated,-193.48000000000022,0.32620320855614976,0.6737967914438503,19.4958400000002,27.470396163705733,0.031238347973406657,8.668402777777779,41.0,56.0,190.0,0.9027777777777778,0.29448900772430187,386,737,0,351,415,737,0.6397569444444444
Always Sample,,228,volatile,coordinated,-322.93599999999884,0.16161616161616163,0.8383838383838383,19.295840000000187,27.692085219615866,0.024319454554515993,9.039930555555555,42.0,57.0,181.0,0.7890625,0.12752525252525254,382,735,0,353,417,735,0.6380208333333334
Always Sample,,229,volatile,coordinated,-271.2190000000001,0.2596899224806202,0.7403100775193798,19.04584000000018,27.916316505075454,0.02436901407006833,9.2578125,43.0,58.0,187.0,0.8194444444444444,0.21280146425495264,377,728,0,351,424,728,0.6319444444444444
Always Sample,,230,volatile,coordinated,-230.77266666666708,0.2857142857142857,0.7142857142857143,19.345840000000187,27.74166292968646,0.019754878327826915,8.702256944444445,41.0,59.0,186.0,0.8466435185185186,0.24189814814814817,383,738,0,355,414,738,0.640625
Random Feasible,,211,volatile,coordinated,-150.59466666666663,0.27011494252873564,0.7298850574712643,16.995840000000126,27.58635165301026,0.016711860668959893,7.235243055555555,35.0,55.0,102.0,0.8995949074074073,0.2429940267134951,336,410,0,74,742,410,0.3559027777777778
Random Feasible,,212,volatile,coordinated,-194.51433333333347,0.256198347107438,0.743801652892562,17.045840000000126,27.919764761552692,0.02594950364276352,7.961805555555555,38.0,58.0,104.0,0.833912037037037,0.2136468855218855,337,407,0,70,745,407,0.3532986111111111
Random Feasible,,213,volatile,coordinated,-124.3566666666666,0.3137254901960784,0.6862745098039216,16.495840000000094,27.724887803272157,0.022104961516420277,8.887152777777779,43.0,64.0,98.0,0.8839699074074073,0.2773238925199709,326,400,0,74,752,400,0.3472222222222222
Random Feasible,,214,volatile,coordinated,-154.33333333333323,0.2972972972972973,0.7027027027027026,16.595840000000095,27.94823480825298,0.013958270574730935,8.01388888888889,38.0,58.0,98.0,0.8434606481481483,0.25075857107107113,328,392,0,64,760,392,0.3402777777777778
Random Feasible,,215,volatile,coordinated,-135.29866666666663,0.3110367892976589,0.6889632107023411,16.895840000000117,27.457604887378945,0.01082525893845213,7.661458333333333,36.450000000000045,59.0,95.0,0.839699074074074,0.261177303976217,334,400,0,66,752,400,0.3472222222222222
Random Feasible,,216,volatile,coordinated,-115.65666666666661,0.3177966101694915,0.6822033898305084,16.745840000000097,27.32361408507136,0.02076422154278322,7.546875,36.0,54.0,101.0,0.8995949074074073,0.28588821209981163,331,402,0,71,750,402,0.3489583333333333
Random Feasible,,217,volatile,coordinated,-222.78100000000032,0.2579710144927536,0.7420289855072464,16.69584000000011,28.049193411107996,0.028853046119121786,8.355034722222221,41.0,61.0,97.0,0.7743055555555556,0.19974838969404188,330,399,0,69,753,399,0.3463541666666667
Random Feasible,,218,volatile,coordinated,-156.84566666666663,0.26903553299492383,0.7309644670050761,17.49584000000013,27.828259921270625,0.015404428957527746,7.921006944444445,39.450000000000045,54.0,106.0,0.8796296296296297,0.23665162624553485,346,422,0,76,730,422,0.3663194444444444
Random Feasible,,219,volatile,coordinated,-116.00566666666668,0.32195121951219513,0.6780487804878048,16.695840000000107,27.502366090802504,0.022731362430842925,7.341145833333333,36.0,58.0,103.0,0.890914351851852,0.28683096205962066,330,383,0,53,769,383,0.3324652777777778
Random Feasible,,220,volatile,coordinated,-144.797,0.2890995260663507,0.7109004739336493,16.445840000000103,27.96253468956628,0.023446992824098165,7.728298611111111,38.0,54.0,95.0,0.8689236111111112,0.25120540416008424,325,398,0,73,754,398,0.3454861111111111
Random Feasible,,221,volatile,coordinated,-151.59999999999982,0.29004329004329005,0.7099567099567099,17.045840000000133,27.87188910352081,0.015306837572524476,6.0546875,31.0,48.0,94.0,0.8706597222222222,0.2525290103415103,337,395,0,58,757,395,0.3428819444444444
Random Feasible,,222,volatile,coordinated,-152.7316666666667,0.27800829875518673,0.7219917012448133,16.645840000000106,27.42557524730638,0.013243740806867852,8.059027777777779,38.0,59.0,97.0,0.8778935185185185,0.24406168357153835,329,400,0,71,752,400,0.3472222222222222
Random Feasible,,223,volatile,coordinated,-210.30300000000017,0.20833333333333334,0.7916666666666666,17.09584000000013,27.78823108417696,0.0276195866992087,7.758680555555555,38.0,63.0,101.0,0.8159722222222222,0.16999421296296297,338,401,0,63,751,401,0.3480902777777778
Random Feasible,,224,volatile,coordinated,-95.9896666666666,0.34183673469387754,0.6581632653061225,17.195840000000132,28.08723978600349,0.019518810241620138,7.448784722222222,37.0,60.0,98.0,0.9117476851851851,0.3116688515684051,340,417,0,77,735,417,0.3619791666666667
Random Feasible,,225,volatile,coordinated,-183.42000000000002,0.24882629107981222,0.7511737089201878,17.39584000000014,27.77582209554403,0.023025710638996225,6.5078125,33.0,52.0,98.0,0.8654513888888888,0.2153470592070944,344,423,0,79,729,423,0.3671875
Random Feasible,,226,volatile,coordinated,-112.27366666666667,0.3275862068965517,0.6724137931034483,16.895840000000117,27.863677478080206,0.024476499678710125,6.391493055555555,32.0,56.0,105.0,0.902199074074074,0.295547972541507,334,409,0,75,743,409,0.3550347222222222
Random Feasible,,227,volatile,coordinated,-141.92600000000002,0.2887700534759358,0.7112299465240641,17.19584000000013,27.470396163705733,0.00977329318824949,7.133680555555555,35.450000000000045,50.0,105.0,0.9019097222222222,0.26044451871657753,340,416,0,76,736,416,0.3611111111111111
Random Feasible,,228,volatile,coordinated,-214.4306666666668,0.19696969696969696,0.803030303030303,16.5458400000001,27.692085219615866,0.022258831293654906,7.310763888888889,36.0,57.0,94.0,0.8049768518518517,0.15855604657687988,327,395,0,68,757,395,0.3428819444444444
Random Feasible,,229,volatile,coordinated,-245.05733333333353,0.2054263565891473,0.7945736434108527,16.695840000000096,27.916316505075454,0.011615775663702645,7.619791666666667,37.0,54.0,98.0,0.8113425925925927,0.1666711527418892,330,416,0,86,736,416,0.3611111111111111
Random Feasible,,230,volatile,coordinated,-189.27700000000002,0.22448979591836735,0.7755102040816326,16.445840000000103,27.74166292968646,0.009100974020928049,7.943576388888889,38.0,56.0,97.0,0.8559027777777778,0.19214143990929705,325,383,0,58,769,383,0.3324652777777778
Fixed Interval,,211,volatile,coordinated,-210.0880000000004,0.07471264367816093,0.9252873563218391,4.995839999999857,27.58635165301026,0.6700685147246224,5.4375,11.0,11.0,0.0,0.8133680555555556,0.060768877713920824,96,96,0,0,1056,96,0.08333333333333333
Fixed Interval,,212,volatile,coordinated,-293.5879999999993,0.0743801652892562,0.9256198347107438,4.995839999999857,27.919764761552692,0.6698988882376119,5.4375,11.0,11.0,0.0,0.7265625,0.054041838842975205,96,96,0,0,1056,96,0.08333333333333333
Fixed Interval,,213,volatile,coordinated,-258.83799999999997,0.06372549019607843,0.9362745098039216,4.995839999999857,27.724887803272157,0.6699229363498653,5.4375,11.0,11.0,0.0,0.7482638888888888,0.047683483115468404,96,96,0,0,1056,96,0.08333333333333333
Fixed Interval,,214,volatile,coordinated,-322.5879999999989,0.10135135135135136,0.8986486486486487,4.995839999999857,27.94823480825298,0.6700316156900371,5.4375,11.0,11.0,0.0,0.6814236111111112,0.06906320382882884,96,96,0,0,1056,96,0.08333333333333333
Fixed Interval,,215,volatile,coordinated,-366.6713333333311,0.06688963210702341,0.9331103678929766,4.995839999999857,27.457604887378945,0.6698309493788689,5.4375,11.0,11.0,0.0,0.644675925925926,0.043122135513439866,96,96,0,0,1056,96,0.08333333333333333
Fixed Interval,,216,volatile,coordinated,-278.3379999999993,0.08050847457627118,0.9194915254237288,4.995839999999857,27.32361408507136,0.6697848034622227,5.4375,11.0,11.0,0.0,0.7256944444444444,0.05842455273069679,96,96,0,0,1056,96,0.08333333333333333
Fixed Interval,,217,volatile,coordinated,-403.3379999999979,0.08115942028985507,0.9188405797101449,4.995839999999857,28.049193411107996,0.6697262103188772,5.4375,11.0,11.0,0.0,0.6041666666666666,0.049033816425120766,96,96,0,0,1056,96,0.08333333333333333
Fixed Interval,,218,volatile,coordinated,-232.42133333333345,0.08121827411167512,0.9187817258883249,4.995839999999857,27.828259921270625,0.6700413999340781,5.4375,11.0,11.0,0.0,0.7601273148148149,0.0617362286144012,96,96,0,0,1056,96,0.08333333333333333
Fixed Interval,,219,volatile,coordinated,-224.25466666666676,0.1024390243902439,0.8975609756097561,4.995839999999857,27.502366090802504,0.6696100345627081,5.4375,11.0,11.0,0.0,0.7763310185185186,0.0795265921409214,96,96,0,0,1056,96,0.08333333333333333
Fixed Interval,,220,volatile,coordinated,-238.7546666666665,0.0947867298578199,0.9052132701421801,4.995839999999857,27.96253468956628,0.6695261742909312,5.4375,11.0,11.0,0.0,0.7624421296296295,0.0722693961734246,96,96,0,0,1056,96,0.08333333333333333
Fixed Interval,,221,volatile,coordinated,-289.0046666666664,0.06493506493506493,0.935064935064935,4.995839999999857,27.87188910352081,0.6696757742662567,5.4375,11.0,11.0,0.0,0.7563657407407407,0.04911465848965848,96,96,0,0,1056,96,0.08333333333333333
Fixed Interval,,222,volatile,coordinated,-265.92133333333305,0.0954356846473029,0.9045643153526971,4.995839999999857,27.42557524730638,0.6690629055188271,5.4375,11.0,11.0,0.0,0.7358217592592592,0.0702236533732903,96,96,0,0,1056,96,0.08333333333333333
Fixed Interval,,223,volatile,coordinated,-213.92133333333345,0.10416666666666667,0.8958333333333334,4.995839999999857,27.78823108417696,0.6695356863498985,5.4375,11.0,11.0,0.0,0.7566550925925927,0.0788182388117284,96,96,0,0,1056,96,0.08333333333333333
Fixed Interval,,224,volatile,coordinated,-220.92133333333325,0.09693877551020408,0.903061224489796,4.995839999999857,28.08723978600349,0.6699324402792235,5.4375,11.0,11.0,0.0,0.7722800925925927,0.07486388652683296,96,96,0,0,1056,96,0.08333333333333333
Fixed Interval,,225,volatile,coordinated,-247.58800000000014,0.0892018779342723,0.9107981220657277,4.995839999999857,27.77582209554403,0.6695992533547828,5.4375,11.0,11.0,0.0,0.7682291666666666,0.06852748435054773,96,96,0,0,1056,96,0.08333333333333333
Fixed Interval,,226,volatile,coordinated,-192.7546666666667,0.10344827586206896,0.896551724137931,4.995839999999857,27.863677478080206,0.6694366610029834,5.4375,11.0,11.0,0.0,0.8023726851851851,0.08300407088122605,96,96,0,0,1056,96,0.08333333333333333
Fixed Interval,,227,volatile,coordinated,-226.92133333333345,0.0748663101604278,0.9251336898395722,4.995839999999857,27.470396163705733,0.6697624540950567,5.4375,11.0,11.0,0.0,0.7931134259259259,0.05937747573776985,96,96,0,0,1056,96,0.08333333333333333
Fixed Interval,,228,volatile,coordinated,-243.75466666666645,0.0707070707070707,0.9292929292929293,4.995839999999857,27.692085219615866,0.6700485475391026,5.4375,11.0,11.0,0.0,0.7329282407407407,0.05182320894126449,96,96,0,0,1056,96,0.08333333333333333
Fixed Interval,,229,volatile,coordinated,-272.42133333333305,0.10852713178294573,0.8914728682170543,4.995839999999857,27.916316505075454,0.6681628218447163,5.4375,11.0,11.0,0.0,0.730613425925926,0.07929137955785244,96,96,0,0,1056,96,0.08333333333333333
Fixed Interval,,230,volatile,coordinated,-228.00466666666674,0.08673469387755102,0.9132653061224489,4.995839999999857,27.74166292968646,0.6699109136946721,5.4375,11.0,11.0,0.0,0.7719907407407407,0.066958380574452,96,96,0,0,1056,96,0.08333333333333333
Entropy Threshold,,211,volatile,coordinated,117.41566666666671,0.5919540229885057,0.40804597701149425,9.695839999999885,27.58635165301026,0.1528601176743658,5.924479166666667,21.0,40.0,40.0,0.9719328703703702,0.5753395726905065,190,222,0,32,930,222,0.19270833333333334
Entropy Threshold,,212,volatile,coordinated,144.18500000000006,0.5661157024793388,0.43388429752066116,11.245839999999994,27.919764761552692,0.13583726394156542,5.5078125,21.0,39.0,47.0,0.9409722222222222,0.5326991505968779,221,265,0,44,887,265,0.2300347222222222
Entropy Threshold,,213,volatile,coordinated,184.63299999999995,0.6519607843137255,0.3480392156862745,11.395839999999971,27.724887803272157,0.0657476540674751,4.717881944444445,16.0,36.0,53.0,0.9782986111111112,0.6378123297930284,224,267,0,43,885,267,0.23177083333333334
Entropy Threshold,,214,volatile,coordinated,188.39033333333336,0.5777027027027027,0.42229729729729726,12.245840000000063,27.94823480825298,0.10614822632378021,7.619791666666667,35.0,60.0,64.0,0.9317129629629629,0.5382530968468469,241,298,0,57,854,298,0.2586805555555556
Entropy Threshold,,215,volatile,coordinated,182.9050000000001,0.5652173913043478,0.4347826086956522,12.095840000000049,27.457604887378945,0.17620922171693684,6.774305555555555,30.450000000000045,52.0,60.0,0.9184027777777778,0.5190972222222222,238,288,0,50,864,288,0.25
Entropy Threshold,,216,volatile,coordinated,208.47599999999994,0.6313559322033898,0.3686440677966102,11.345839999999958,27.32361408507136,0.09225004097892384,6.221354166666667,24.0,50.0,46.0,0.9739583333333334,0.6149143714689266,223,254,0,31,898,254,0.2204861111111111
Entropy Threshold,,217,volatile,coordinated,155.23433333333335,0.5159420289855072,0.48405797101449277,12.545840000000066,28.049193411107996,0.08778582438933437,5.061631944444445,19.450000000000045,45.0,56.0,0.886574074074074,0.4574208266237251,247,298,0,51,854,298,0.2586805555555556
Entropy Threshold,,218,volatile,coordinated,179.70133333333342,0.6446700507614214,0.35532994923857864,10.945839999999972,27.828259921270625,0.18144640133592677,6.032118055555555,23.0,42.0,46.0,0.9751157407407407,0.6286279140815944,215,242,0,27,910,242,0.21006944444444445
Entropy Threshold,,219,volatile,coordinated,179.948,0.6390243902439025,0.36097560975609755,10.995839999999992,27.502366090802504,0.24585309483049,6.900173611111111,29.0,57.0,43.0,0.9765625,0.624047256097561,216,249,0,33,903,249,0.21614583333333334
Entropy Threshold,,220,volatile,coordinated,184.30533333333335,0.6445497630331753,0.35545023696682465,11.945840000000114,27.96253468956628,0.25397494009416133,4.689236111111111,16.0,26.0,57.0,0.9777199074074076,0.6301891346322627,235,269,0,34,883,269,0.23350694444444445
Entropy Threshold,,221,volatile,coordinated,183.0773333333333,0.6233766233766234,0.37662337662337664,11.145839999999987,27.87188910352081,0.061091062178869976,4.930555555555555,15.450000000000045,25.0,53.0,0.976851851851852,0.608946608946609,219,266,0,47,886,266,0.2309027777777778
Entropy Threshold,,222,volatile,coordinated,201.10200000000006,0.6224066390041494,0.3775933609958506,10.64583999999997,27.42557524730638,0.18378023114756215,7.394965277777778,29.450000000000045,54.0,49.0,0.9574652777777778,0.595932745504841,209,242,0,33,910,242,0.21006944444444445
Entropy Threshold,,223,volatile,coordinated,137.04299999999992,0.59375,0.40625,10.295840000000005,27.78823108417696,0.2873427506849951,5.274305555555555,17.450000000000045,34.0,41.0,0.9496527777777778,0.5638563368055556,202,229,0,27,923,229,0.1987847222222222
Entropy Threshold,,224,volatile,coordinated,179.45299999999997,0.6479591836734694,0.3520408163265306,11.095839999999988,28.08723978600349,0.17383960329493423,4.336805555555555,13.0,21.0,50.0,0.9878472222222222,0.6400846797052154,218,256,0,38,896,256,0.2222222222222222
Entropy Threshold,,225,volatile,coordinated,117.77766666666653,0.5633802816901409,0.43661971830985913,10.795839999999952,27.77582209554403,0.21058793522042252,5.058159722222222,18.450000000000045,37.0,53.0,0.9519675925925927,0.5363197704747001,212,246,0,34,906,246,0.21354166666666666
Entropy Threshold,,226,volatile,coordinated,81.70233333333334,0.5459770114942529,0.45402298850574707,8.895839999999833,27.863677478080206,0.3194408428116319,9.207465277777779,36.0,57.0,36.0,0.9317129629629631,0.5086938590889741,174,196,0,22,956,196,0.1701388888888889
Entropy Threshold,,227,volatile,coordinated,134.07633333333337,0.6096256684491979,0.39037433155080214,10.445839999999919,27.470396163705733,0.08947259650714688,4.803819444444445,15.0,29.0,49.0,0.9655671296296295,0.5886345068330362,205,245,0,40,907,245,0.2126736111111111
Entropy Threshold,,228,volatile,coordinated,66.27333333333335,0.494949494949495,0.505050505050505,8.895839999999833,27.692085219615866,0.3250309079831847,7.613715277777778,28.0,49.0,33.0,0.8900462962962963,0.4405279648335204,174,198,0,24,954,198,0.171875
Entropy Threshold,,229,volatile,coordinated,203.33299999999986,0.6085271317829457,0.3914728682170543,11.545840000000048,27.916316505075454,0.22128397792469423,5.317708333333333,18.0,29.0,48.0,0.9574652777777778,0.5826435992678725,227,268,0,41,884,268,0.2326388888888889
Entropy Threshold,,230,volatile,coordinated,165.41099999999977,0.6326530612244898,0.36734693877551017,10.245839999999893,27.74166292968646,0.1748495826233689,5.631944444444445,17.450000000000045,28.0,47.0,0.9661458333333334,0.6112351190476191,201,229,0,28,923,229,0.1987847222222222
Battery + Entropy,,211,volatile,coordinated,110.04000000000002,0.5804597701149425,0.41954022988505746,9.445839999999857,27.58635165301026,0.1653601176743658,6.323784722222222,23.0,41.0,39.0,0.96875,0.5623204022988506,185,217,0,32,935,217,0.18836805555555555
Battery + Entropy,,212,volatile,coordinated,136.41200000000003,0.5578512396694215,0.4421487603305785,11.045839999999995,27.919764761552692,0.14833726394156543,5.847222222222222,22.0,41.0,46.0,0.9357638888888888,0.5220170454545454,217,259,0,42,893,259,0.2248263888888889
Battery + Entropy,,213,volatile,coordinated,185.68199999999993,0.6519607843137255,0.3480392156862745,11.14583999999997,27.724887803272157,0.09074765406747506,4.954861111111111,17.0,36.0,52.0,0.9782986111111112,0.6378123297930284,219,259,0,40,893,259,0.2248263888888889
Battery + Entropy,,214,volatile,coordinated,174.65333333333342,0.5641891891891891,0.43581081081081086,11.995840000000044,27.94823480825298,0.1311482263237802,8.491319444444445,40.0,71.0,61.0,0.9273726851851851,0.5232136433308308,236,290,0,54,862,290,0.2517361111111111
Battery + Entropy,,215,volatile,coordinated,168.46233333333333,0.5518394648829431,0.4481605351170569,11.895840000000042,27.457604887378945,0.17620922171693684,7.025173611111111,32.0,53.0,58.0,0.9126157407407407,0.5036173820141211,234,283,0,49,869,283,0.2456597222222222
Battery + Entropy,,216,volatile,coordinated,199.625,0.6228813559322034,0.3771186440677966,11.145839999999957,27.32361408507136,0.10475004097892382,6.986979166666667,29.0,51.0,46.0,0.96875,0.603416313559322,219,249,0,30,903,249,0.21614583333333334
Battery + Entropy,,217,volatile,coordinated,135.04866666666672,0.5014492753623189,0.49855072463768113,12.245840000000065,28.049193411107996,0.11278582438933438,5.390625,21.0,46.0,56.0,0.8764467592592592,0.43949359232420826,241,292,0,51,860,292,0.2534722222222222
Battery + Entropy,,218,volatile,coordinated,170.885,0.6345177664974619,0.36548223350253806,10.795839999999954,27.828259921270625,0.1814464013359267,6.462673611111111,25.0,46.0,47.0,0.9704861111111112,0.6157906796390299,212,237,0,25,915,237,0.20572916666666666
Battery + Entropy,,219,volatile,coordinated,168.50200000000007,0.624390243902439,0.375609756097561,10.795839999999975,27.502366090802504,0.24585309483048995,7.399305555555555,31.450000000000045,59.0,42.0,0.9713541666666666,0.6065040650406504,212,243,0,31,909,243,0.2109375
